english	translation	category	sub_category	source
Reldak	レルダク	name	npc	Reldak
Miltog	ミルトグ	name	npc	Miltog
Mernik	メルニク	name	npc	Mernik
Crate goblin	クレート・ゴブリン	name	npc	Crate goblin
Goblin scribe	ゴブリンのしょしるし	name	npc	Goblin scribe
Gourmet	グルメ	name	npc	Gourmet
Turgok	ツーゴク	name	npc	Turgok
Markog	マーコグ	name	npc	Markog
Durgok	ヅーゴク	name	npc	Durgok
Tindar	チンダー	name	npc	Tindar
Gundik	グンジク	name	npc	Gundik
Zenkog	ゼンコグ	name	npc	Zenkog
Lurgon	ルーゴン	name	npc	Lurgon
Ur-tag	ウー・タグ	name	npc	Ur-tag
Zanik	ザニック	name	npc	Zanik
Young 'un	わかもの	name	npc	Young 'un
Tyke	タイク	name	npc	Tyke
Nipper	ニッパー	name	npc	Nipper
Cave goblin child	どうくつゴブリンのこども	name	npc	Cave goblin child
Spit goblin	ツバのゴブリン	name	npc	Spit goblin
Goblin fish	ゴブリンさかな	name	npc	Goblin fish
Movario	モバリオ	name	npc	Movario
Darve	ダーブ	name	npc	Darve
Moths	ガ	name	npc	Moths
Barlak	バーラク	name	npc	Barlak
Saniboch	サニボッチュ	name	npc	Saniboch
Dromund's cat	ドロマンドのネコ	name	npc	Dromund's cat
Blasidar the sculptor	ブラシダーちょうこくいえ	name	npc	Blasidar the sculptor
Riki the sculptor's model	リキちょうこくいえのモデル	name	npc	Riki the sculptor's model
Vigr	ビギル	name	npc	Vigr
Santiri	サンチリ	name	npc	Santiri
Saro	サロ	name	npc	Saro
Gunslik	ガンスリク	name	npc	Gunslik
Wemund	ウェムンド	name	npc	Wemund
Randivor	ランヂボー	name	npc	Randivor
Hervi	ヘルビ	name	npc	Hervi
Nolar	ノラー	name	npc	Nolar
Gulldamar	グルダマー	name	npc	Gulldamar
Tati	タチ	name	npc	Tati
Agmundi	アグムンヂ	name	npc	Agmundi
Vermundi	ベルムンヂ	name	npc	Vermundi
Librarian	としょかんいん	name	npc	Librarian
Assistant	たすけて	name	npc	Assistant
Customer	きゃく	name	npc	Customer
Dromund	ドロマンド	name	npc	Dromund
Rind the gardener	リンドにわし	name	npc	Rind the gardener
Factory Manager	こうじょうのあらわればかんとく	name	npc	Factory Manager
Factory Worker	こうじょうのしょくいん	name	npc	Factory Worker
Inn Keeper	やどやのぬしひと	name	npc	Inn Keeper
Barmaid	バーメイド	name	npc	Barmaid
Cart conductor	カートのあやつじゅういん	name	npc	Cart conductor
Rowdy dwarf	みだあばれなドワーフ	name	npc	Rowdy dwarf
Hegir	ヘギー	name	npc	Hegir
Haera	ハエラ	name	npc	Haera
Runvastr	ランバストル	name	npc	Runvastr
Sune	スーン	name	npc	Sune
Bentamir	ベンタミー	name	npc	Bentamir
Ulifed	ウリフェド	name	npc	Ulifed
Reinald	レイナルド	name	npc	Reinald
Karl	カール	name	npc	Karl
Gauss	ゴース	name	npc	Gauss
Myndill	ミンジル	name	npc	Myndill
Kjut	クジュツ	name	npc	Kjut
Tombar	トンバー	name	npc	Tombar
Odmar	オドマール	name	npc	Odmar
Audmann	オドマン	name	npc	Audmann
Red Axe Henchman	レッド・アックスのこぶん	name	npc	Red Axe Henchman
Colonel Grimsson	グリムソンだいさ	name	npc	Colonel Grimsson
Ogre shaman	オーガ・シャーマン	name	npc	Ogre shaman
Grunsh	グランシュ	name	npc	Grunsh
Gnome emissary	ノームのししゃ	name	npc	Gnome emissary
Gnome companion	ノームのなかま	name	npc	Gnome companion
Dwarven Boatman	ドワーフのせんどう	name	npc	Dwarven Boatman
Dwarven Miner	ドワーフのこうふ	name	npc	Dwarven Miner
Buinn	ブイン	name	npc	Buinn
Animated Bronze Armour	うごきくせいどうのよろい	name	npc	Animated Bronze Armour
Animated Iron Armour	うごきくてつのよろい	name	npc	Animated Iron Armour
Animated Steel Armour	うごきくこうてつのよろい	name	npc	Animated Steel Armour
Animated Black Armour	うごきくくろがねのよろい	name	npc	Animated Black Armour
Animated Mithril Armour	うごきくミスリルのよろい	name	npc	Animated Mithril Armour
Animated Adamant Armour	うごきくアダマントのよろい	name	npc	Animated Adamant Armour
Animated Rune Armour	うごきくルーンのよろい	name	npc	Animated Rune Armour
Ghommal	ゴンマル	name	npc	Ghommal
Harrallak Menarous	ハララク・メナラス	name	npc	Harrallak Menarous
Gamfred	ガムフレッド	name	npc	Gamfred
Ajjat	アッジャト	name	npc	Ajjat
Kamfreena	カムフリーナ	name	npc	Kamfreena
Shanomi	シャノミ	name	npc	Shanomi
Lidio	リヂオ	name	npc	Lidio
Lilly	リリー	name	npc	Lilly
Anton	アントン	name	npc	Anton
Jade	ヒスイ	name	npc	Jade
Sloane	スロアンヌ	name	npc	Sloane
Catablepon	カタブレポン	name	npc	Catablepon
Giant spider	きょだいなクモ	name	npc	Giant spider
Spider	クモ	name	npc	Spider
Scorpion	サソリ	name	npc	Scorpion
Minotaur	ミノタウロス	name	npc	Minotaur
Gate of War	せんのゲート	name	npc	Gate of War
Ricketty door	きょじゃくなドア	name	npc	Ricketty door
Oozing barrier	しんしょくするバリア	name	npc	Oozing barrier
Portal of Death	しのポータル	name	npc	Portal of Death
Flesh Crawler	にくをはいうモノ	name	npc	Flesh Crawler
Giant rat	きょだいなネズミ	name	npc	Giant rat
Ankou	アンコウ	name	npc	Ankou
Johanhus Ulsbrecht	ヨハンフス・ウルスブレヒト	name	npc	Johanhus Ulsbrecht
H.A.M. Guard	H.A.M.のえいへい	name	npc	H.A.M. Guard
H.A.M. Deacon	H.A.M.のたすけまつ	name	npc	H.A.M. Deacon
H.A.M. Member	H.A.M.のかいいん	name	npc	H.A.M. Member
Mounted terrorchick gnome	テラーバードのひなにのりるノーム	name	npc	Mounted terrorchick gnome
Captain Lamdoo	ラムドゥーきなが	name	npc	Captain Lamdoo
Terrorchick gnome	テラーバードのノーム	name	npc	Terrorchick gnome
Gianne jnr.	ギアンヌ・ジュニア	name	npc	Gianne jnr.
Timble	チンブル	name	npc	Timble
Tamble	タンブル	name	npc	Tamble
Spang	スパング	name	npc	Spang
Brambickle	ブランビックル	name	npc	Brambickle
Wingstone	ウィングストーン	name	npc	Wingstone
Penwie	ペンウィー	name	npc	Penwie
Generic Diplomat	いっぱんてきなそとこうかん	name	npc	Generic Diplomat
Ambassador Gimblewap	ギンブルワプだいつかい	name	npc	Ambassador Gimblewap
Ambassador Spanfipple	サパンフィップルだいつかい	name	npc	Ambassador Spanfipple
Ambassador Ferrnook	フェーヌークだいつかい	name	npc	Ambassador Ferrnook
Professor Manglethorp	マングレソープせんせい	name	npc	Professor Manglethorp
Damwin	ダムウィン	name	npc	Damwin
Professor Onglewip	オングレウィプせんせい	name	npc	Professor Onglewip
Professor Imblewyn	インブルウィンせんせい	name	npc	Professor Imblewyn
Perrdur	ペーヅー	name	npc	Perrdur
Dalila	ダリラ	name	npc	Dalila
Sorrn	ソーン	name	npc	Sorrn
Mimm	ミム	name	npc	Mimm
Eebel	エーベル	name	npc	Eebel
Ermin	エーミン	name	npc	Ermin
Portobello	ポートベロ	name	npc	Portobello
Captain Ninto	ニントきなが	name	npc	Captain Ninto
Captain Daerkin	ダエーキンきなが	name	npc	Captain Daerkin
Meegle	ミーグル	name	npc	Meegle
Wurbel	ウーベル	name	npc	Wurbel
Sarble	サーブル	name	npc	Sarble
Guard Vemmeldo	ヴェンメルドえいへい	name	npc	Guard Vemmeldo
Burkor	ブーコー	name	npc	Burkor
Froono	フルーノ	name	npc	Froono
Abbot Langley	ラングレーそういんちょう	name	npc	Abbot Langley
Brother Jered	ジェレッドしゅうどうし	name	npc	Brother Jered
Mage of Zamorak	ザモラックのまじゅつし	name	npc	Mage of Zamorak
Dark Mage	あんこくのまじゅつし	name	npc	Dark Mage
Abyssal leech	しんえんのヒル	name	npc	Abyssal leech
Abyssal guardian	しんえんのしゅごしゃ	name	npc	Abyssal guardian
Abyssal walker	しんえんをほうこうモノ	name	npc	Abyssal walker
Skippy	スキッピー	name	npc	Skippy
A pile of broken glass	ガラスのはへんのやま	name	npc	A pile of broken glass
Mogre	モーガ	name	npc	Mogre
Werewolf	じんろう	name	npc	Werewolf
Boris	ボリス	name	npc	Boris
Imre	イムレ	name	npc	Imre
Yuri	ユリ	name	npc	Yuri
Joseph	ジョセフ	name	npc	Joseph
Nikolai	ニコライ	name	npc	Nikolai
Eduard	エジュアード	name	npc	Eduard
Lev	レヴ	name	npc	Lev
Georgy	ジョージー	name	npc	Georgy
Svetlana	スベツラナ	name	npc	Svetlana
Irina	イリナ	name	npc	Irina
Alexis	アレクシス	name	npc	Alexis
Milla	ミラ	name	npc	Milla
Galina	ガリナ	name	npc	Galina
Sofiya	ソフィーヤ	name	npc	Sofiya
Ksenia	クセニア	name	npc	Ksenia
Yadviga	ヤドビガ	name	npc	Yadviga
Nikita	ニキタ	name	npc	Nikita
Vera	ヴェラ	name	npc	Vera
Zoja	ゾジャ	name	npc	Zoja
Liliya	リリヤ	name	npc	Liliya
Myre Blamish Snail	マイヤー・ブラミシュ・カタツムリ	name	npc	Myre Blamish Snail
Bob	ボブ	name	npc	Bob
Sphinx	スフィンクス	name	npc	Sphinx
Neite	ネイテ	name	npc	Neite
Robert the Strong	きょうものロバート	name	npc	Robert the Strong
Odysseus	オデュッセウス	name	npc	Odysseus
Dragonkin	ドラゴンキン	name	npc	Dragonkin
R4ng3rNo0b889	あーるふぉー えぬじー 889	name	npc	R4ng3rNo0b889
Love Cats	ラブラブねこ	name	npc	Love Cats
Blood Blamish Snail	ちのブラミシュ・カタツムリ	name	npc	Blood Blamish Snail
Ochre Blamish Snail	こうつちのブラミシュ・カタツムリ	name	npc	Ochre Blamish Snail
Bruise Blamish Snail	アザのブラミシュ・カタツムリ	name	npc	Bruise Blamish Snail
Bark Blamish Snail	じゅひのブラミシュ・カタツムリ	name	npc	Bark Blamish Snail
Aluft Gianne snr.	アルフト・ジアンネ・シニア	name	npc	Aluft Gianne snr.
Gnome Waiter	ノームのウェイター	name	npc	Gnome Waiter
Head chef	りょうりなが	name	npc	Head chef
Purepker895	ぴゅあぺーかー 895	name	npc	Purepker895
Qutiedoll	きゅーてぃードる	name	npc	Qutiedoll
1337sp34kr	いちさんさんなな えすぴー えーけー あーる	name	npc	1337sp34kr
Elstan	エルスタン	name	npc	Elstan
Dantaera	ダンタエラ	name	npc	Dantaera
Kragen	クラゲン	name	npc	Kragen
Lyra	リラ	name	npc	Lyra
Francis	フランシス	name	npc	Francis
Combat dummy	せんとうサンドバッグ	name	npc	Combat dummy
Garth	ガース	name	npc	Garth
Ellena	エレナ	name	npc	Ellena
Selena	セレナ	name	npc	Selena
Vasquen	ヴァスケン	name	npc	Vasquen
Rhonen	ロネン	name	npc	Rhonen
Dreven	ドレヴェン	name	npc	Dreven
Taria	タリア	name	npc	Taria
Rhazien	ラジエン	name	npc	Rhazien
Torrell	トレル	name	npc	Torrell
Alain	アライン	name	npc	Alain
Heskel	ヘスケル	name	npc	Heskel
Treznor	トレズノー	name	npc	Treznor
Fayeth	フェイエス	name	npc	Fayeth
Bolongo	ボロンゴ	name	npc	Bolongo
Gileth	ギレス	name	npc	Gileth
Frizzy Skernip	フリジー・スカーニップ	name	npc	Frizzy Skernip
Yulf Squecks	ユルフ・スケックス	name	npc	Yulf Squecks
Praistan Ebola	プライスタン・エボラ	name	npc	Praistan Ebola
Prissy Scilla	プリシー・スシラ	name	npc	Prissy Scilla
Imiago	イミアゴ	name	npc	Imiago
Liliwen	リリウェン	name	npc	Liliwen
Cool Mom227	くーる まむ 227	name	npc	Cool Mom227
Reach	つかむ	name	npc	Reach
Hirko	ヒーコ	name	npc	Hirko
Holoy	ホロイ	name	npc	Holoy
Hura	フラ	name	npc	Hura
Cow	うし	name	npc	Cow
Cow calf	こうし	name	npc	Cow calf
Pig	ブタ	name	npc	Pig
Piglet	こブタ	name	npc	Piglet
Sheepdog	ぼくひつじいぬ	name	npc	Sheepdog
Father Aereck	アエレックしんぷ	name	npc	Father Aereck
Shop keeper	みせぬし	name	npc	Shop keeper
Shop assistant	てんいん	name	npc	Shop assistant
Bat	コウモリ	name	npc	Bat
Dryad	ドライアド	name	npc	Dryad
Mysterious Old Man	ミステリアスなおじいさん	name	npc	Mysterious Old Man
Chair	いす	name	npc	Chair
Lil' Creator	しょうっちゃなそうぞうしゃ	name	npc	Lil' Creator
Giant bat	きょだいなコウモリ	name	npc	Giant bat
Camel	ラクダ	name	npc	Camel
Golem	ゴーレム	name	npc	Golem
Unicorn	ユニコーン	name	npc	Unicorn
Grizzly bear	グリズリー	name	npc	Grizzly bear
Black bear	くろいクマ	name	npc	Black bear
Earth warrior	つちのせんし	name	npc	Earth warrior
Ice warrior	こおりのせんし	name	npc	Ice warrior
Otherworldly being	ことせかいのなまいのちからだ	name	npc	Otherworldly being
Magic axe	まほうのおの	name	npc	Magic axe
Skavid	スカヴィド	name	npc	Skavid
Yeti	イエティ	name	npc	Yeti
Black unicorn	くろいユニコーン	name	npc	Black unicorn
Veos	ヴェオス	name	npc	Veos
Fly trap	しょくむししょくぶつ	name	npc	Fly trap
Shadow warrior	かげのせんし	name	npc	Shadow warrior
Dungeon rat	ダンジョン・ネズミ	name	npc	Dungeon rat
Fairy shop keeper	ようせいのみせぬし	name	npc	Fairy shop keeper
Fairy shop assistant	ようせいのてんいん	name	npc	Fairy shop assistant
Valaine	ヴァライン	name	npc	Valaine
Scavvo	スカッヴォ	name	npc	Scavvo
Peksa	ペクサ	name	npc	Peksa
Silk trader	きぬのしょうにん	name	npc	Silk trader
Gem trader	ほうせきのしょうにん	name	npc	Gem trader
Zeke	ゼケ	name	npc	Zeke
Louie Legs	ルイス・レッグズ	name	npc	Louie Legs
Karim	カリム	name	npc	Karim
Ranael	ラナエル	name	npc	Ranael
Dommik	ドンミク	name	npc	Dommik
Zaff	ザーフ	name	npc	Zaff
Baraek	バラエク	name	npc	Baraek
Horvik	ホーヴィック	name	npc	Horvik
Lowe	ローエ	name	npc	Lowe
Asyff	アシフ	name	npc	Asyff
Brian	ブライアン	name	npc	Brian
Jiminua	ジミヌア	name	npc	Jiminua
Iffie	イフィー	name	npc	Iffie
Elsie	エルシー	name	npc	Elsie
Cleaner	きよいそういん	name	npc	Cleaner
Stray dog	のらいぬ	name	npc	Stray dog
Orange salamander	オレンジ・サラマンダ	name	npc	Orange salamander
Red salamander	あかサラマンダ	name	npc	Red salamander
Black salamander	くろサラマンダ	name	npc	Black salamander
Swamp lizard	ぬまトカゲ	name	npc	Swamp lizard
Sabre-toothed kyatt	けんはカイヤット	name	npc	Sabre-toothed kyatt
Spined larupia	トゲ・ラルピア	name	npc	Spined larupia
Horned graahk	つのグラーク	name	npc	Horned graahk
Chinchompa	チンチョンパ	name	npc	Chinchompa
Carnivorous chinchompa	にくしょくチンチョンパ	name	npc	Carnivorous chinchompa
Black chinchompa	くろチンチョンパ	name	npc	Black chinchompa
Master fisher	つりのたつじん	name	npc	Master fisher
Otto Godblessed	オットー・ゴッドプレスド	name	npc	Otto Godblessed
Waterfiend	ウォーターフィーンド	name	npc	Waterfiend
Brutal green dragon	ざんこくなみどりりゅう	name	npc	Brutal green dragon
Mithril dragon	ミスリルのりゅう	name	npc	Mithril dragon
Confused barbarian	こみみだしたばんぞく	name	npc	Confused barbarian
Lost barbarian	まよこのばんぞく	name	npc	Lost barbarian
Blast Furnace Foreman	ブラスト・ファーネスのあらわればかんとく	name	npc	Blast Furnace Foreman
Tin ore	スズこうせき	name	npc	Tin ore
Copper ore	どうこうせき	name	npc	Copper ore
Iron ore	てっこうせき	name	npc	Iron ore
Mithril ore	ミスリルこうせき	name	npc	Mithril ore
Adamantite ore	アダマンタイトこうせき	name	npc	Adamantite ore
Runite ore	ルーナイトこうせき	name	npc	Runite ore
Silver ore	ぎんこうせき	name	npc	Silver ore
Gold ore	きんこうせき	name	npc	Gold ore
Coal	せきたん	name	npc	Coal
Perfect gold ore	「かんぺき」なきんこうせき	name	npc	Perfect gold ore
Nail beast	つめのけもの	name	npc	Nail beast
Zamorak wizard	ザモラックのまほうつかい	name	npc	Zamorak wizard
Saradomin wizard	サラドミンのまほうつかい	name	npc	Saradomin wizard
Spring Elemental	はるのエレメンタル	name	npc	Spring Elemental
King Awowogei	アウォウォゲイおう	name	npc	King Awowogei
Mizaru	ミザル	name	npc	Mizaru
Kikazaru	キカザル	name	npc	Kikazaru
Iwazaru	イワザル	name	npc	Iwazaru
Big Snake	だいきなヘビ	name	npc	Big Snake
Velorina	ヴェロリナ	name	npc	Velorina
Necrovarus	ネクロヴァルス	name	npc	Necrovarus
Gravingas	グラヴィナス	name	npc	Gravingas
Ghost disciple	ゆうれいのでし	name	npc	Ghost disciple
Ak-Haranu	アク・ハラヌ	name	npc	Ak-Haranu
Undead cow	アンデッドのうし	name	npc	Undead cow
Undead chicken	アンデッドのニワトリ	name	npc	Undead chicken
Giant lobster	きょだいロブスター	name	npc	Giant lobster
Robin	ロビン	name	npc	Robin
Old crone	シワクチャなおばあちゃん	name	npc	Old crone
Old man	おじいさん	name	npc	Old man
Ghost villager	ゆうれいのむらびと	name	npc	Ghost villager
Tortured soul	くのうするたましい	name	npc	Tortured soul
Ghost shopkeeper	ゆうれいのみせぬし	name	npc	Ghost shopkeeper
Ghost innkeeper	ゆうれいのやどやのぬしひと	name	npc	Ghost innkeeper
Ghost farmer	ゆうれいののうみん	name	npc	Ghost farmer
Ghost banker	ゆうれいのぎんこういん	name	npc	Ghost banker
Ghost sailor	ゆうれいのふねのり	name	npc	Ghost sailor
Ghost captain	ゆうれいのせんちょう	name	npc	Ghost captain
Ghost guard	ゆうれいのえいへい	name	npc	Ghost guard
Ghost (?)	ゆうれい(?)	name	npc	Ghost (?)
Trainee Guard	えいへいのみならい	name	npc	Trainee Guard
Captain	キャプテン	name	npc	Captain
Shadow spider	かげグモ	name	npc	Shadow spider
Jungle spider	ジャングル・グモ	name	npc	Jungle spider
Deadly red spider	しのあかグモ	name	npc	Deadly red spider
Ice spider	こおりグモ	name	npc	Ice spider
Poison spider	どくグモ	name	npc	Poison spider
Poison Scorpion	どくサソリ	name	npc	Poison Scorpion
Pit Scorpion	じごくサソリ	name	npc	Pit Scorpion
King Scorpion	サソリのおう	name	npc	King Scorpion
Barbarian	ばんぞく	name	npc	Barbarian
Hunding	ハンディング	name	npc	Hunding
Phoenix	フェニックス	name	npc	Phoenix
Chief servant	しつじなが	name	npc	Chief servant
Taxidermist	はくせいし	name	npc	Taxidermist
Estate agent	ふどうさんぎょうもの	name	npc	Estate agent
Stonemason	いしこう	name	npc	Stonemason
Sir Renitee	サー・レンティー	name	npc	Sir Renitee
Sawmill operator	せいざいしょさくぎょういん	name	npc	Sawmill operator
Garden supplier	えんげいようしなのはんばいひと	name	npc	Garden supplier
Hans	ハンズ	name	npc	Hans
Farmer	のうみん	name	npc	Farmer
Farid Morrisane (ores and bars)	ファリド・モリサンヌ（こうせき・えんべぼう）	name	npc	Farid Morrisane (ores and bars)
Yt-MejKot	イト・メジュコト	name	npc	Yt-MejKot
Ket-Zek	ケト・ゼク	name	npc	Ket-Zek
TzTok-Jad	ツズトク・ジャッド	name	npc	TzTok-Jad
Yt-HurKot	イト・フーコト	name	npc	Yt-HurKot
K'ril Tsutsaroth	クリル・ツツァロス	name	npc	K'ril Tsutsaroth
Tstanon Karlak	ツツタノン・カラク	name	npc	Tstanon Karlak
Zakl'n Gritch	ザクルン・グリチ	name	npc	Zakl'n Gritch
Balfrug Kreeyath	バルフルグ・クリーヤス	name	npc	Balfrug Kreeyath
Imp	こあくま	name	npc	Imp
Feral Vampyre	やせいかしたきゅうけつき	name	npc	Feral Vampyre
Icefiend	アイスフィーンド	name	npc	Icefiend
Gnome Coach	ノームのコーチ	name	npc	Gnome Coach
Gnome baller	ノーム・ボーラー	name	npc	Gnome baller
Gnome winger	ノーム・ウィンガー	name	npc	Gnome winger
Gnome ball referee	ノーム・ボールのしんぱん	name	npc	Gnome ball referee
Cheerleader	チアリーダー	name	npc	Cheerleader
Kree'arra	クリアーラ	name	npc	Kree'arra
Wingman Skree	ウィングマン・スクリー	name	npc	Wingman Skree
Flockleader Geerin	フロックリーダー・ギーリン	name	npc	Flockleader Geerin
Flight Kilisa	フライト・キリサ	name	npc	Flight Kilisa
Aviansie	アヴィアンシー	name	npc	Aviansie
Dagannoth spawn	こどものダガノス	name	npc	Dagannoth spawn
Brian O'Richard	ブライアン・オ・リチャード	name	npc	Brian O'Richard
Rogue Guard	ローグのえいへい	name	npc	Rogue Guard
Martin Thwait	マーティン・スウェイト	name	npc	Martin Thwait
Emerald Benedict	エメラルド・ベネディクト	name	npc	Emerald Benedict
Spin Blades	かいころがりするやいば	name	npc	Spin Blades
Candle maker	ロウソクしょくにん	name	npc	Candle maker
Arhein	アーヘイン	name	npc	Arhein
Jukat	ジューカット	name	npc	Jukat
Lunderwin	ルンダーウィン	name	npc	Lunderwin
Irksol	イークソル	name	npc	Irksol
Zambo	ザンボ	name	npc	Zambo
Gem merchant	ほうせきのしょうにん	name	npc	Gem merchant
Baker	パンしょくにん	name	npc	Baker
Spice seller	こうしんりょうのはんばいひと	name	npc	Spice seller
Fur trader	けがわのしょうにん	name	npc	Fur trader
Silk merchant	きぬのしょうにん	name	npc	Silk merchant
Hickton	ヒクトン	name	npc	Hickton
Harry	ハリー	name	npc	Harry
Cassie	カシー	name	npc	Cassie
Frincos	フリンコス	name	npc	Frincos
Melee combat tutor	きんせつせんのしどうしゃ	name	npc	Melee combat tutor
Ranged combat tutor	しゃげきせんのしどうしゃ	name	npc	Ranged combat tutor
Magic combat tutor	まほうせんのしどうしゃ	name	npc	Magic combat tutor
Cooking tutor	りょうりのしどうしゃ	name	npc	Cooking tutor
Crafting tutor	こうさくのしどうしゃ	name	npc	Crafting tutor
Fishing tutor	つりのしどうしゃ	name	npc	Fishing tutor
Mining tutor	さいくつのしどうしゃ	name	npc	Mining tutor
Prayer tutor	いのりのしどうしゃ	name	npc	Prayer tutor
Smithing apprentice	かじのでし	name	npc	Smithing apprentice
Master smithing tutor	かじのたつじんしどうしゃ	name	npc	Master smithing tutor
Woodsman tutor	きこりのしどうしゃ	name	npc	Woodsman tutor
Banker tutor	ぎんこういんのしどうしゃ	name	npc	Banker tutor
Ellis	エリス	name	npc	Ellis
Wizard Jalarast	ジャララストまほうつかい	name	npc	Wizard Jalarast
Leech	ヒル	name	npc	Leech
Bee keeper	ようほうか	name	npc	Bee keeper
Mist	きり	name	npc	Mist
Vampyric hound	きゅうけついぬ	name	npc	Vampyric hound
Tree	き	name	npc	Tree
Blandebir	ブランデビー	name	npc	Blandebir
Metarialus	メタリアルス	name	npc	Metarialus
Wizard Frumscone	まほうつかいフルムスコーン	name	npc	Wizard Frumscone
Wizard Akutha	まほうつかいアクサ	name	npc	Wizard Akutha
Wizard Sinina	まほうつかいシニナ	name	npc	Wizard Sinina
Druid	ドルイド	name	npc	Druid
Drunken man	よいったおとこ	name	npc	Drunken man
Norman	ノーマン	name	npc	Norman
Cecilia	セシリア	name	npc	Cecilia
Gardener	にわし	name	npc	Gardener
Apprentice workman	でしのさくぎょういん	name	npc	Apprentice workman
Cuffs	カフス	name	npc	Cuffs
Narf	ナーフ	name	npc	Narf
Rusty	ラスティー	name	npc	Rusty
Jeff	ジェフ	name	npc	Jeff
Hengel	ヘンゲル	name	npc	Hengel
Anja	アンジャ	name	npc	Anja
Postie Pete	ゆうびんやのピート	name	npc	Postie Pete
Al Kharid warrior	アル・カリッドのせんし	name	npc	Al Kharid warrior
Hero	ヒーロー	name	npc	Hero
Forester	しんりんかん	name	npc	Forester
Knight of Ardougne	アルドインのきし	name	npc	Knight of Ardougne
Zoo keeper	どうぶつえんのかんりしゃ	name	npc	Zoo keeper
Chuck	チャック	name	npc	Chuck
Master Chef	マスター・シェフ	name	npc	Master Chef
Henja	ヘンジャ	name	npc	Henja
Combat Instructor	せんとうのこうし	name	npc	Combat Instructor
Gielinor Guide	ギレノーのあんないにん	name	npc	Gielinor Guide
Magic Instructor	まほうのこうし	name	npc	Magic Instructor
Account Guide	アカウントのあんないにん	name	npc	Account Guide
Mining Instructor	さいくつのこうし	name	npc	Mining Instructor
Quest Guide	クエストのあんないにん	name	npc	Quest Guide
Brother Brace	ブレイスしゅうどうし	name	npc	Brother Brace
Larxus	ラークス	name	npc	Larxus
Mystery figure	なぞのそんざい	name	npc	Mystery figure
Earth Warrior Champion	つちのせんしのチャンピオン	name	npc	Earth Warrior Champion
Giant Champion	きょじんのチャンピオン	name	npc	Giant Champion
Ghoul Champion	グールのチャンピオン	name	npc	Ghoul Champion
Mubariz	ムバリズ	name	npc	Mubariz
Trees	き	name	npc	Trees
Cavemouth	どうくつのいりぐち	name	npc	Cavemouth
Bullrush	イグサ	name	npc	Bullrush
Cave Scenery	どうくつのけしきかん	name	npc	Cave Scenery
Fadli	ファドリ	name	npc	Fadli
A'abla	アーブラ	name	npc	A'abla
Sabreen	サブリーン	name	npc	Sabreen
Surgeon General Tafani	げかいながタファニ	name	npc	Surgeon General Tafani
Jaraah	ジャラー	name	npc	Jaraah
Zahwa	ザーワ	name	npc	Zahwa
Ima	イマ	name	npc	Ima
Sabeil	サベイル	name	npc	Sabeil
Jadid	ジャディド	name	npc	Jadid
Dalal	ダラル	name	npc	Dalal
Afrah	アフラー	name	npc	Afrah
Jeed	ジード	name	npc	Jeed
Hamid	ハミド	name	npc	Hamid
Goblin Champion	ゴブリンのチャンピオン	name	npc	Goblin Champion
Hobgoblin Champion	ホブゴブリンのチャンピオン	name	npc	Hobgoblin Champion
Imp Champion	こあくまのチャンピオン	name	npc	Imp Champion
Jogre Champion	ジョーガのチャンピオン	name	npc	Jogre Champion
Lesser Demon Champion	かいあくまのチャンピオン	name	npc	Lesser Demon Champion
Skeleton Champion	スケルトンのチャンピオン	name	npc	Skeleton Champion
Zombies Champion	ゾンビのチャンピオン	name	npc	Zombies Champion
Leon d'Cour	レオン・ドクール	name	npc	Leon d'Cour
Litara	リタラ	name	npc	Litara
Stankers	スタンカーズ	name	npc	Stankers
Angel	アンゲル	name	npc	Angel
Elemental balance	きんこうのエレメンタル	name	npc	Elemental balance
Mountain Dwarf	やまドワーフ	name	npc	Mountain Dwarf
Awowogei	アウォウォゲイ	name	npc	Awowogei
Skrach Uglogwee	スクラチ・ウグログウィー	name	npc	Skrach Uglogwee
Culinaromancer	りょうりのまじゅつし	name	npc	Culinaromancer
Koftik	コフチク	name	npc	Koftik
Idris	アイドリス	name	npc	Idris
Essyllt	エシルト	name	npc	Essyllt
Morvran	モーヴァン	name	npc	Morvran
Grizzly bear cub	グリズリーのこグマ	name	npc	Grizzly bear cub
Dire Wolf	ダイアウルフ	name	npc	Dire Wolf
Iorwerth Archer	イオワースのアーチャー	name	npc	Iorwerth Archer
Iorwerth Warrior	イオワースのせんし	name	npc	Iorwerth Warrior
Arianwyn	アリアンウィン	name	npc	Arianwyn
General Hining	ヒニングしょうぐん	name	npc	General Hining
Quartermaster	じゅしなかかり	name	npc	Quartermaster
King's Messenger	おうのししゃ	name	npc	King's Messenger
Will o' the wisp	ウィスプのいおもい	name	npc	Will o' the wisp
Ali the dyer	せんしょくこうのアリ	name	npc	Ali the dyer
Lucien	ルシエン	name	npc	Lucien
Guardian of Armadyl	アーマディルのしゅごしゃ	name	npc	Guardian of Armadyl
Winelda	ウィンデラ	name	npc	Winelda
Fire Warrior of Lesarkus	レサークスのひのせんし	name	npc	Fire Warrior of Lesarkus
Shadow Hound	シャドウ・ハウンド	name	npc	Shadow Hound
Mysterious ghost	ふかしぎなゆうれい	name	npc	Mysterious ghost
Fareed	ファリード	name	npc	Fareed
Kamil	カミル	name	npc	Kamil
Dessous	デッソウス	name	npc	Dessous
