english	translation	category	sub_category	source
Curtains	カーテン	name	object	Curtains
Wall decoration	かべのそうしょく	name	object	Wall decoration
Clay fireplace	ねんどのだんろ	name	object	Clay fireplace
Limestone fireplace	せっかいがんのだんろ	name	object	Limestone fireplace
Marble fireplace	だいりせきのだんろ	name	object	Marble fireplace
Tools	どうぐ	name	object	Tools
Clockmaker's bench	とけいしょくにんのさぎょうだい	name	object	Clockmaker's bench
Repair bench	しゅうふくさぎょうだい	name	object	Repair bench
Whetstone	といし	name	object	Whetstone
Armour repair stand	ぼうぐのしゅうふくスタンド	name	object	Armour repair stand
Helmet pluming stand	ヘルメットかいぞうスタンド	name	object	Helmet pluming stand
Painting stand	かいがスタンド	name	object	Painting stand
Banner making stand	バナーさくなりスタンド	name	object	Banner making stand
Fungus pattern	はんしょくしたきんるい	name	object	Fungus pattern
Ogre Coffin	オーガのひつぎ	name	object	Ogre Coffin
Broken Lecturn	こわしれえいしょうだい	name	object	Broken Lecturn
An ogre standard	オーガのみずじゅん	name	object	An ogre standard
Ogre fire	オーガのひ	name	object	Ogre fire
Ogre Drums	オーガのドラム	name	object	Ogre Drums
Ogre stone door	オーガのいしとびら	name	object	Ogre stone door
Ogre barricade	オーガのバリケード	name	object	Ogre barricade
Crushed barricade	くだきかれたバリケード	name	object	Crushed barricade
Sithik Ints	シシク・インツ	name	object	Sithik Ints
Stand	スタンド	name	object	Stand
Rubble	がれき	name	object	Rubble
Symbol	シンボル	name	object	Symbol
Big, big boulder...	とってもだいきなきょいし	name	object	Big, big boulder...
Bone Crane	ほねのクレーン	name	object	Bone Crane
Bone support	ほねのしえ	name	object	Bone support
Bone arch	ほねのアーチ	name	object	Bone arch
Empty Stall	ほねのやだい	name	object	Empty Stall
Baker's Stall	パンのやだい	name	object	Baker's Stall
Utensil Stall	キッチンようしなのやだい	name	object	Utensil Stall
Seed Stall	たねのやだい	name	object	Seed Stall
Herb Stall	やくそうのやだい	name	object	Herb Stall
Nothing	む	name	object	Nothing
Cart Track	カートのせんろ	name	object	Cart Track
Market Stall	やだい	name	object	Market Stall
Crusher	クラッシャー	name	object	Crusher
Almost a Statue	かんせいまえのぞう	name	object	Almost a Statue
Track	せんろ	name	object	Track
Train cart	でんしゃのせんろ	name	object	Train cart
Notice	けいしめしもの	name	object	Notice
Old Bookshelf	ふるいほんだな	name	object	Old Bookshelf
Globe of Gielinor	ギレノーのちきゅうぎ	name	object	Globe of Gielinor
Study Desk	べんきょうつくえ	name	object	Study Desk
Scrolls	まきもの	name	object	Scrolls
Hanging cape	かかったマント	name	object	Hanging cape
Saradomin staff	サラドミンのつえ	name	object	Saradomin staff
Paper	かみ	name	object	Paper
Clan Cup Trophy	クラン・カップのトロフィー	name	object	Clan Cup Trophy
Rotten food	くさりったしょくべもの	name	object	Rotten food
Rat	ネズミ	name	object	Rat
Banner	バナー	name	object	Banner
Passageway	とおりみち	name	object	Passageway
Floor	ゆか	name	object	Floor
Wall safe	かべめんきんこ	name	object	Wall safe
Pendulum	ふりこ	name	object	Pendulum
Wooden Obstruction	もくせいのしょうがいぶつ	name	object	Wooden Obstruction
Contortion Bars	ゆがみきょくしたてつのぼう	name	object	Contortion Bars
Spin Blades	かいころがりするやいば	name	object	Spin Blades
Fox	キツネ	name	object	Fox
Chicken	ニワトリ	name	object	Chicken
Grain	こくもつ	name	object	Grain
Empty Sack	くうのふくろ	name	object	Empty Sack
Precarious bridge	ふあんていなはし	name	object	Precarious bridge
Bunsen burner	ガスバーナー	name	object	Bunsen burner
Stone Door	いしのとびら	name	object	Stone Door
Open Door	ひらきいたとびら	name	object	Open Door
Key	カギ	name	object	Key
Warning Sign	けいこくひょうしき	name	object	Warning Sign
Rolled up rug	まきかれたカーペット	name	object	Rolled up rug
Rolled up rugs	まきかれたカーペット	name	object	Rolled up rugs
Little tent	しょうさなテント	name	object	Little tent
Carpet Exhibit	カーペットのてんじ	name	object	Carpet Exhibit
Teak table	チークのテーブル	name	object	Teak table
Vegetable Stall	やさいのやだい	name	object	Vegetable Stall
Oven	オーブン	name	object	Oven
Larder	しょくりょうちょぞうこ	name	object	Larder
Bathtub	バスタブ	name	object	Bathtub
Oak chair	かしのいす	name	object	Oak chair
Locked door	とじまったドア	name	object	Locked door
Apple Tree	リンゴのき	name	object	Apple Tree
Stone Pile	いしのやま	name	object	Stone Pile
Fermenting Vat	はつこうそう	name	object	Fermenting Vat
Valve	バルブ	name	object	Valve
Belladonna patch	ベラドンナのはたけ	name	object	Belladonna patch
Belladonna	ベラドンナ	name	object	Belladonna
Diseased Belladonna	びょうきのベラドンナ	name	object	Diseased Belladonna
Dead Belladonna	しんだベラドンナ	name	object	Dead Belladonna
Bush Patch	ていぼくのはたけ	name	object	Bush Patch
Cadavaberry bush	カダバベリーのていぼく	name	object	Cadavaberry bush
Diseased cadavaberry bush	びょうきのカダバベリーのていぼく	name	object	Diseased cadavaberry bush
Dead cadavaberry bush	しんだカダバベリーのていぼく	name	object	Dead cadavaberry bush
Dwellberry bush	ドエルベリーのていぼく	name	object	Dwellberry bush
Diseased dwellberry bush	びょうきのドエルベリーのていぼく	name	object	Diseased dwellberry bush
Dead dwellberry bush	しんだドエルベリーのていぼく	name	object	Dead dwellberry bush
Jangerberry bush	ジャンガベリーのていぼく	name	object	Jangerberry bush
Diseased jangerberry bush	びょうきのジャンガベリーのていぼく	name	object	Diseased jangerberry bush
Dead jangerberry bush	しんだジャンガベリーのていぼく	name	object	Dead jangerberry bush
Poison Ivy bush	ツタウルシのていぼく	name	object	Poison Ivy bush
Diseased Poison Ivy bush	びょうきのツタウルシのていぼく	name	object	Diseased Poison Ivy bush
Dead Poison Ivy bush	しんだツタウルシのていぼく	name	object	Dead Poison Ivy bush
Redberry bush	レッドベリーのていぼく	name	object	Redberry bush
Diseased redberry bush	びょうきのレッドベリーのていぼく	name	object	Diseased redberry bush
Dead redberry bush	しんだレッドベリーのていぼく	name	object	Dead redberry bush
Whiteberry bush	ホワイトベリーのていぼく	name	object	Whiteberry bush
Diseased whiteberry bush	びょうきのホワイトベリーのていぼく	name	object	Diseased whiteberry bush
Dead whiteberry bush	しんだホワイトベリーのていぼく	name	object	Dead whiteberry bush
Cactus patch	サボテンのはたけ	name	object	Cactus patch
Diseased cactus	びょうきのサボテン	name	object	Diseased cactus
Dead cactus	しんだサボテン	name	object	Dead cactus
Calquat patch	カルカンのはたけ	name	object	Calquat patch
Calquat tree	カルカンのき	name	object	Calquat tree
Diseased Calquat	びょうきのカルカン	name	object	Diseased Calquat
Dead Calquat	しんだカルカン	name	object	Dead Calquat
Supplies	ぶっし	name	object	Supplies
Exit portal	でぐちポータル	name	object	Exit portal
Barrier	バリア	name	object	Barrier
Flower Patch	はなのはたけ	name	object	Flower Patch
Limpwurt plant	リンプワートのかぶ	name	object	Limpwurt plant
Diseased limpwurt plant	びょうきのリンプワートのかぶ	name	object	Diseased limpwurt plant
Dead limpwurt plant	しんだリンプワートのかぶ	name	object	Dead limpwurt plant
Marigold	マリーゴールド	name	object	Marigold
Diseased marigold	びょうきのマリーゴールド	name	object	Diseased marigold
Dead marigold	しんだマリーゴールド	name	object	Dead marigold
Nasturtium	ナスタチウム	name	object	Nasturtium
Diseased nasturtium	びょうきのナスタチウム	name	object	Diseased nasturtium
Dead nasturtium	しんだナスタチウム	name	object	Dead nasturtium
Diseased rosemary	びょうきのローズマリー	name	object	Diseased rosemary
Dead rosemary	しんだローズマリー	name	object	Dead rosemary
Woad plant	アイのかぶ	name	object	Woad plant
Diseased woad plant	びょうきのアイのかぶ	name	object	Diseased woad plant
Dead woad plant	しんだアイのかぶ	name	object	Dead woad plant
Apple tree	リンゴのき	name	object	Apple tree
Diseased apple tree	びょうきのリンゴのき	name	object	Diseased apple tree
Dead apple tree	しんだリンゴのき	name	object	Dead apple tree
Apple tree stump	リンゴのきのきりかぶ	name	object	Apple tree stump
Pineapple plant	パイナップルのかぶ	name	object	Pineapple plant
Diseased pineapple plant	びょうきのパイナップルのかぶ	name	object	Diseased pineapple plant
Dead pineapple plant	しんだパイナップルのかぶ	name	object	Dead pineapple plant
Pineapple plant stump	パイナップルのしょくぶつのきりかぶ	name	object	Pineapple plant stump
Diseased banana tree	びょうきのバナナのき	name	object	Diseased banana tree
Dead banana tree	しんだバナナのき	name	object	Dead banana tree
Banana tree stump	バナナのきのきりかぶ	name	object	Banana tree stump
Curry tree	カレーのき	name	object	Curry tree
Diseased curry tree	びょうきのカレーのき	name	object	Diseased curry tree
Dead curry tree	しんだカレーのき	name	object	Dead curry tree
Curry tree stump	カレーのきのきりかぶ	name	object	Curry tree stump
Fruit Tree Patch	かじつのきのはたけ	name	object	Fruit Tree Patch
Orange tree	オレンジのき	name	object	Orange tree
Diseased orange tree	びょうきのオレンジのき	name	object	Diseased orange tree
Dead orange tree	しんだオレンジのき	name	object	Dead orange tree
Orange tree stump	オレンジのきのきりかぶ	name	object	Orange tree stump
Diseased palm tree	びょうきのヤシのき	name	object	Diseased palm tree
Dead palm tree	しんだヤシのき	name	object	Dead palm tree
Palm tree stump	ヤシのきのきりかぶ	name	object	Palm tree stump
Papaya tree	パパイヤのき	name	object	Papaya tree
Diseased papaya tree	びょうきのパパイヤのき	name	object	Diseased papaya tree
Dead papaya tree	しんだパパイヤのき	name	object	Dead papaya tree
Papaya tree stump	パパイヤのきのきりかぶ	name	object	Papaya tree stump
Herb patch	やくそうのはたけ	name	object	Herb patch
Diseased herbs	びょうきのやくそう	name	object	Diseased herbs
Dead herbs	しんだやくそう	name	object	Dead herbs
Asgarnian Hops	アスガニアン・ホップ	name	object	Asgarnian Hops
Diseased Asgarnian Hops	びょうきのアスガニアン・ホップ	name	object	Diseased Asgarnian Hops
Dead Asgarnian Hops	しんだアスガニアン・ホップ	name	object	Dead Asgarnian Hops
Hammerstone Hops	ハマーストーン・ホップ	name	object	Hammerstone Hops
Diseased Hammerstone Hops	びょうきのハマーストーン・ホップ	name	object	Diseased Hammerstone Hops
Dead Hammerstone Hops	しんだハマーストーン・ホップ	name	object	Dead Hammerstone Hops
Barley	おおむぎ	name	object	Barley
Diseased Barley	びょうきのおおむぎ	name	object	Diseased Barley
Dead Barley	しんだおおむぎ	name	object	Dead Barley
Hops Patch	ホップのはたけ	name	object	Hops Patch
Krandorian Hops	クランドリアン・ホップ	name	object	Krandorian Hops
Diseased Krandorian Hops	びょうきのクランドリアン・ホップ	name	object	Diseased Krandorian Hops
Dead Krandorian Hops	しんだクランドリアン・ホップ	name	object	Dead Krandorian Hops
Jute	こうま	name	object	Jute
Diseased Jute	びょうきのこうま	name	object	Diseased Jute
Dead Jute	しんだこうま	name	object	Dead Jute
Wildblood Hops	ワイルドブラッド・ホップ	name	object	Wildblood Hops
Diseased Wildblood Hops	びょうきのワイルドブラッド・ホップ	name	object	Diseased Wildblood Hops
Dead Wildblood Hops	しんだワイルドブラッド・ホップ	name	object	Dead Wildblood Hops
Yanillian Hops	ヤニリアン・ホップ	name	object	Yanillian Hops
Diseased Yanillian Hops	びょうきのヤニリアン・ホップ	name	object	Diseased Yanillian Hops
Dead Yanillian Hops	しんだヤニリアン・ホップ	name	object	Dead Yanillian Hops
Mushroom patch	キノコのはたけ	name	object	Mushroom patch
Bittercap Mushrooms	ビタキャップダケ	name	object	Bittercap Mushrooms
Diseased Bittercap Mushrooms	びょうきのビタキャップダケ	name	object	Diseased Bittercap Mushrooms
Dead Bittercap Mushrooms	しんだビタキャップダケ	name	object	Dead Bittercap Mushrooms
Spirit Tree Patch	せいれいじゅのはたけ	name	object	Spirit Tree Patch
Spirit Tree	せいれいじゅ	name	object	Spirit Tree
Spirit Tree Stump	せいれいじゅのきりかぶ	name	object	Spirit Tree Stump
Diseased Spirit Tree	びょうきのせいれいじゅ	name	object	Diseased Spirit Tree
Dead Spirit Tree	しんだせいれいじゅ	name	object	Dead Spirit Tree
Tree patch	もくせいのはたけ	name	object	Tree patch
Magic tree stump	まほうじゅのきりかぶ	name	object	Magic tree stump
Diseased Magic Tree	びょうきのまほうじゅ	name	object	Diseased Magic Tree
Dead Magic Tree	しんだまほうじゅ	name	object	Dead Magic Tree
Diseased Maple	びょうきのかえで	name	object	Diseased Maple
Dead Maple	しんだかえで	name	object	Dead Maple
Oak tree stump	かしのきりかぶ	name	object	Oak tree stump
Diseased Oak	びょうきのかし	name	object	Diseased Oak
Dead Oak	しんだかし	name	object	Dead Oak
Willow tree stump	やなぎのきりかぶ	name	object	Willow tree stump
Diseased Willow	びょうきのやなぎ	name	object	Diseased Willow
Dead Willow	しんだやなぎ	name	object	Dead Willow
Yew sapling	イチイのわかぎ	name	object	Yew sapling
Yew tree stump	イチイのきりかぶ	name	object	Yew tree stump
Diseased Yew	びょうきのイチイ	name	object	Diseased Yew
Dead Yew	しんだイチイ	name	object	Dead Yew
Cabbages	キャベツ	name	object	Cabbages
Diseased cabbages	びょうきのキャベツ	name	object	Diseased cabbages
Dead cabbages	しんだキャベツ	name	object	Dead cabbages
Potato seed	ジャガイモのたね	name	object	Potato seed
Potato plant	ジャガイモのかぶ	name	object	Potato plant
Diseased potatoes	びょうきのジャガイモのかぶ	name	object	Diseased potatoes
Dead potatoes	しんだジャガイモのかぶ	name	object	Dead potatoes
Allotment	アロメント	name	object	Allotment
Onion seeds	たまねぎのたね	name	object	Onion seeds
Onion plant	たまねぎのかぶ	name	object	Onion plant
Diseased onions	びょうきのたまねぎ	name	object	Diseased onions
Dead onions	しんだたまねぎ	name	object	Dead onions
Strawberry seed	イチゴのたね	name	object	Strawberry seed
Strawberry plant	イチゴのかぶ	name	object	Strawberry plant
Strawberry	イチゴ	name	object	Strawberry
Diseased strawberry plant	びょうきのイチゴのかぶ	name	object	Diseased strawberry plant
Dead strawberry plant	しんだイチゴのかぶ	name	object	Dead strawberry plant
Sweetcorn seed	コーンのたね	name	object	Sweetcorn seed
Sweetcorn plant	コーンのかぶ	name	object	Sweetcorn plant
Sweetcorn	コーン	name	object	Sweetcorn
Diseased sweetcorn plant	びょうきのコーンのかぶ	name	object	Diseased sweetcorn plant
Dead sweetcorn plant	しんだコーンのかぶ	name	object	Dead sweetcorn plant
Tomato plant	トマトのかぶ	name	object	Tomato plant
Tomato	トマト	name	object	Tomato
Diseased tomato plant	びょうきのトマトのかぶ	name	object	Diseased tomato plant
Dead tomato plant	しんだトマトのかぶ	name	object	Dead tomato plant
Watermelon seed	スイカのたね	name	object	Watermelon seed
Watermelons	スイカ	name	object	Watermelons
Watermelon	スイカ	name	object	Watermelon
Diseased watermelons	びょうきのスイカ	name	object	Diseased watermelons
Dead watermelons	しんだスイカ	name	object	Dead watermelons
Dairy cow	ちちうし	name	object	Dairy cow
Milk Urns	ぎゅうにゅうのつぼ	name	object	Milk Urns
Water barrel	みずのたる	name	object	Water barrel
Steps	かいだん	name	object	Steps
Young tree	わかぎ	name	object	Young tree
Net trap	あみのわな	name	object	Net trap
Ardougne Wall Door	アルドインのかべのとびら	name	object	Ardougne Wall Door
ladder	ハシゴ	name	object	ladder
Gnome on a rack	ラックじょうのノーム	name	object	Gnome on a rack
Empty rack	くうのラック	name	object	Empty rack
Closed Chest	とじたたからばこ	name	object	Closed Chest
Open Chest	ひらきいたたからばこ	name	object	Open Chest
Apple Press	リンゴあつちぢみき	name	object	Apple Press
Rotten Apple Pile	くさりったリンゴのやま	name	object	Rotten Apple Pile
Kelda Hops Patch	ケルダ・ホップのはたけ	name	object	Kelda Hops Patch
Kelda Hops	ケルダ・ホップ	name	object	Kelda Hops
Kelda Stout	ケルダのスタウト	name	object	Kelda Stout
Dwarven machinery	ドワーフのきざい	name	object	Dwarven machinery
Box	はこ	name	object	Box
Track support	せんろのサポート	name	object	Track support
Fremennik Boat	フレメニックのボート	name	object	Fremennik Boat
Flag	はた	name	object	Flag
Trebuchet	なげいしき	name	object	Trebuchet
Broken mace trap	こわしれたつちほこのわな	name	object	Broken mace trap
Dense runestone	のうみつなルーンストーン	name	object	Dense runestone
Depleted runestone	かわしたルーンストーン	name	object	Depleted runestone
Pinball Post	ピンボール・ポスト	name	object	Pinball Post
Light Jungle	ていみつどなジャングル	name	object	Light Jungle
Medium Jungle	ちゅうみつどなジャングル	name	object	Medium Jungle
Dense Jungle	こうみつどなジャングル	name	object	Dense Jungle
Rotten village fence	くさりったむらのフェンス	name	object	Rotten village fence
Partial fence	フェンスのいちぶ	name	object	Partial fence
Short fence	たんいフェンス	name	object	Short fence
Medium fence	ちゅうていどのフェンス	name	object	Medium fence
Village fence	むらのフェンス	name	object	Village fence
Gem Rock	ほうせきのはらいわ	name	object	Gem Rock
Gout Tuber Plant	ガウト・チューバー	name	object	Gout Tuber Plant
Mahogany tree	マホガニーのき	name	object	Mahogany tree
Teak tree	チークのき	name	object	Teak tree
Hardwood Grove Doors	はがねざいのきたてのドア	name	object	Hardwood Grove Doors
Goutweed	グートくさ	name	object	Goutweed
Diseased goutweed	びょうきのグートくさ	name	object	Diseased goutweed
Dead goutweed	しんだグートくさ	name	object	Dead goutweed
Ali M's Market	アリ・Mのしじょう	name	object	Ali M's Market
Crate of rune caskets	ルーンのきばこのはこ	name	object	Crate of rune caskets
rune casket	ルーンのきばこ	name	object	rune casket
Hanging dye	つりるされたそめもの	name	object	Hanging dye
Dye Pots	せんりょうのようき	name	object	Dye Pots
Stove	ストーブ	name	object	Stove
Coke	コーク	name	object	Coke
Temperature gauge	あたたどけいそくうつわ	name	object	Temperature gauge
Pump	ポンプ	name	object	Pump
Bars	えんべぼう	name	object	Bars
Bar dispenser	えんべぼうディスペンサー	name	object	Bar dispenser
Pedals	ペダル	name	object	Pedals
Melting Pot	ようかいポット	name	object	Melting Pot
Smoke	けむり	name	object	Smoke
Conveyor belt	ベルトコンベア	name	object	Conveyor belt
Drive belt	ドライブ・ベルト	name	object	Drive belt
Cogs	はぐるま	name	object	Cogs
Gear box	ギアのはこ	name	object	Gear box
Pipes	パイプ	name	object	Pipes
Candelabrum	ロウソクたて	name	object	Candelabrum
Golden lantern	きんのちょうちん	name	object	Golden lantern
Gold Screen	きんびょうかぜ	name	object	Gold Screen
Hole in the wall	かべのあな	name	object	Hole in the wall
Patched Wall	しゅうふくされたかべ	name	object	Patched Wall
Delphinium patch	デルフィニウムのはたけ	name	object	Delphinium patch
Delphiniums	デルフィニウム	name	object	Delphiniums
Pink rose bush patch	ピンクのバラのはたけ	name	object	Pink rose bush patch
White rose bush patch	しろいバラのはたけ	name	object	White rose bush patch
Red rose bush patch	あかいバラのはたけ	name	object	Red rose bush patch
Rose bush	バラのていぼく	name	object	Rose bush
Orchids	ラン	name	object	Orchids
Plantpot	うえきばち	name	object	Plantpot
Yellow orchids	きいろいラン	name	object	Yellow orchids
White Tree patch	しろいきのはたけ	name	object	White Tree patch
Snowdrop patch	スノードロップのはたけ	name	object	Snowdrop patch
Snowdrops	スノードロップ	name	object	Snowdrops
Vine patch	ツルのはたけ	name	object	Vine patch
Vines	ツル	name	object	Vines
Statue plinth	ぞうのだいざ	name	object	Statue plinth
Grapevines	ブドウのツル	name	object	Grapevines
Diseased Grapevines	びょうきのブドウのツル	name	object	Diseased Grapevines
White Tree	しろいき	name	object	White Tree
Exercise mat	はこびうごきマット	name	object	Exercise mat
Toy corner	おもちゃコーナー	name	object	Toy corner
Students' art	なまとのさくしな	name	object	Students' art
Work board	さくぎょうボード	name	object	Work board
Coat rack	コートかけ	name	object	Coat rack
Rat wheel	ネズミのかいしくるま	name	object	Rat wheel
Rocking unicorn	ゆりユニコーン	name	object	Rocking unicorn
Blackboard	くろいた	name	object	Blackboard
Empty desk	くうのデスク	name	object	Empty desk
Bird snare	とりのわな	name	object	Bird snare
Ornate combat dummy	かれいなせんとうサンドバッグ	name	object	Ornate combat dummy
Ornate undead combat dummy	かれいなアンデッドせんとうバッグ	name	object	Ornate undead combat dummy
Ornate wilderness combat dummy	かれいなウィルダネスせんとうバッグ	name	object	Ornate wilderness combat dummy
Ornate kalphite combat dummy	かれいなカルファイトせんとうバッグ	name	object	Ornate kalphite combat dummy
Ornate kurask combat dummy	かれいなクラスクせんとうバッグ	name	object	Ornate kurask combat dummy
Private portal	せんようのポータル	name	object	Private portal
Unferth's patch	アンフェースのはたけ	name	object	Unferth's patch
Potato plants	ジャガイモ	name	object	Potato plants
Potatoes	ジャガイモ	name	object	Potatoes
Tree Stump	きのきりかぶ	name	object	Tree Stump
Betty's cauldron	ベッティーのおおかま	name	object	Betty's cauldron
Chain	チェーン	name	object	Chain
Hot Coals	ねついせきたん	name	object	Hot Coals
Bucket	バケツ	name	object	Bucket
Easel	イーゼル	name	object	Easel
Warehouse shelves	そうこのたな	name	object	Warehouse shelves
Spade	スコップ	name	object	Spade
Range chimney	コンロのけむりとつ	name	object	Range chimney
Large Table	だいきなテーブル	name	object	Large Table
Crystal dispenser	すいしょうのディスペンサー	name	object	Crystal dispenser
Crystal	すいしょう	name	object	Crystal
Guard	えいへい	name	object	Guard
Slave	どれい	name	object	Slave
Light door	ひかりのドア	name	object	Light door
Pillar of Light	ひかりのはしら	name	object	Pillar of Light
Final Pillar	さいごのはしら	name	object	Final Pillar
Mausoleum	れいびょう	name	object	Mausoleum
Grand Exchange booth	グランド・エクスチェンジのブース	name	object	Grand Exchange booth
Staff of Bob the Cat	ネコのボブのしたがいぎょういん	name	object	Staff of Bob the Cat
Copper rocks	どうのいわ	name	object	Copper rocks
Tin rocks	スズのいわ	name	object	Tin rocks
Ominous Fishing Spot	ふきつなつりば	name	object	Ominous Fishing Spot
Aquarium	みずぞくかん	name	object	Aquarium
Blindweed Patch	ブラインドくさのはたけ	name	object	Blindweed Patch
Trashed Patch	すてられたはたけ	name	object	Trashed Patch
Stagnant Lake	よどんだみずうみ	name	object	Stagnant Lake
Chimney Pipe	けむりとつのパイプ	name	object	Chimney Pipe
Wooden Stair	もくせいのかいだん	name	object	Wooden Stair
Brewing control	じょうぞうそうさき	name	object	Brewing control
Brewing vat	じょうぞうそう	name	object	Brewing vat
Output Tap	せん	name	object	Output Tap
Barrels	たる	name	object	Barrels
Brewer's Barrel	じょうぞうものたる	name	object	Brewer's Barrel
Pressure Lever	あつりょくレバー	name	object	Pressure Lever
Pressure Barrel	あつりょくバレル	name	object	Pressure Barrel
Pirate Sign	かいぞくのひょうしき	name	object	Pirate Sign
Kings' ladder	おうのハシゴ	name	object	Kings' ladder
Eric	エリック	name	object	Eric
Magic circle	まほうじん	name	object	Magic circle
Shield Display	たてのてんじ	name	object	Shield Display
Large Display	だいきなてんじ	name	object	Large Display
River	かわ	name	object	River
Rat trap	ネズミのわな	name	object	Rat trap
Rat lever	ネズミのレバー	name	object	Rat lever
Rat barn	ネズミののうや	name	object	Rat barn
Rat barrel	ネズミのたる	name	object	Rat barrel
Gates	ゲート	name	object	Gates
Trellis top	トレリス・トップ	name	object	Trellis top
Trellis	トレリス	name	object	Trellis
Rat wall	ネズミのかべ	name	object	Rat wall
Rat Wall	ネズミのかべ	name	object	Rat Wall
Rat hole	ネズミのあな	name	object	Rat hole
White roses	しろいバラ	name	object	White roses
Hay Bales	ほしくさのたわら	name	object	Hay Bales
Choc-Ice Stall	チョコアイスのやだい	name	object	Choc-Ice Stall
Clay Oven	ねんどのオーブン	name	object	Clay Oven
Water Channel	みずみち	name	object	Water Channel
Statuette Plinth	しょうぞうのだいざ	name	object	Statuette Plinth
Elidinis Statuette	エリディニスのしょうぞう	name	object	Elidinis Statuette
Rock Chair	いわのいす	name	object	Rock Chair
Stone Pew	いしのかいしゅうせき	name	object	Stone Pew
Tapestry	タペストリー	name	object	Tapestry
Bank Deposit Box	ポストかたきんこ	name	object	Bank Deposit Box
Bank Deposit Chest	きんこ	name	object	Bank Deposit Chest
Human Flag	じんるいのはた	name	object	Human Flag
Dwarf Flag	ドワーフのはた	name	object	Dwarf Flag
Elf Flag	エルフのはた	name	object	Elf Flag
Gnome Flag	ノームのはた	name	object	Gnome Flag
Werewolf Flag	オオカミのはた	name	object	Werewolf Flag
TzHaar Flag	ツザーのはた	name	object	TzHaar Flag
Champion Statue	チャンピオンのぞう	name	object	Champion Statue
Closed booth	とじまったブース	name	object	Closed booth
Icy Cavern	こおりったおおどうくつ	name	object	Icy Cavern
Danger Sign	きけんひょうしき	name	object	Danger Sign
Doric's Whetstone	ドリックのといし	name	object	Doric's Whetstone
Torch	たいまつ	name	object	Torch
Coin Collector	コインかいしゅうき	name	object	Coin Collector
Food chute	エサおちとし	name	object	Food chute
Bank	ぎんこう	name	object	Bank
Stones	いし	name	object	Stones
Overhanging rock	とつきでたいわ	name	object	Overhanging rock
Tailor's materials	したてやのそざい	name	object	Tailor's materials
Sandy's Desk	サンディーのつくえ	name	object	Sandy's Desk
Sandy's Coffee Mug	サンディーのコーヒーカップ	name	object	Sandy's Coffee Mug
Waste Paper Bin	かみゴミはこ	name	object	Waste Paper Bin
Sandpit	すなば	name	object	Sandpit
Armour stand	ぼうぐスタンド	name	object	Armour stand
Coal Truck	せきたんトロッコ	name	object	Coal Truck
Stone block	いしのブロック	name	object	Stone block
Sand pile	すなのやま	name	object	Sand pile
Flat ground	へいらなじめん	name	object	Flat ground
Headless statue	あたまがないぞう	name	object	Headless statue
Lazim's statue	ラジムのぞう	name	object	Lazim's statue
Zamorak's statue	ザモラックのぞう	name	object	Zamorak's statue
Icthlarin's statue	イクスラリンのぞう	name	object	Icthlarin's statue
Camel's statue	ラクダのぞう	name	object	Camel's statue
Fallen statue	おちたぞう	name	object	Fallen statue
Pedestal	だいざ	name	object	Pedestal
Magic barrier	まほうのバリア	name	object	Magic barrier
Brazier	ひばち	name	object	Brazier
Stone Ladder	いしのハシゴ	name	object	Stone Ladder
Secret entrance	ひみつのいりぐち	name	object	Secret entrance
Light	ひをつける	name	object	Light
Magic spell	かけられたまほう	name	object	Magic spell
Treated patch	しょりされたはたけ	name	object	Treated patch
Cave rocks	どうくつのいわ	name	object	Cave rocks
Broken Cannon	こわしれたたいほう	name	object	Broken Cannon
Plunder Storage	ぬすみしなのちょぞうこ	name	object	Plunder Storage
Powder Barrel	パウダーのたる	name	object	Powder Barrel
Climbing Net	クライミング・ネット	name	object	Climbing Net
Repair Locker	しゅうふくロッカー	name	object	Repair Locker
Gun Locker	じゅうのロッカー	name	object	Gun Locker
Climbing net	クライミング・ネット	name	object	Climbing net
Fuse	どうかせん	name	object	Fuse
Ship hull	ふねからだ	name	object	Ship hull
Ancient Pillar	ふるのはしら	name	object	Ancient Pillar
Interdimensional rift	じげんのさけめ	name	object	Interdimensional rift
Portal Home	いえポータル	name	object	Portal Home
Portal machine	ポータルのきかい	name	object	Portal machine
Clay rocks	ねんどのいわ	name	object	Clay rocks
Iron rocks	てつのいわ	name	object	Iron rocks
Silver rocks	ぎんのいわ	name	object	Silver rocks
Gold rocks	きんのいわ	name	object	Gold rocks
Mithril rocks	ミスリルのいわ	name	object	Mithril rocks
Adamantite rocks	アダマンタイトのいわ	name	object	Adamantite rocks
Runite rocks	ルーナイトのいわ	name	object	Runite rocks
Blurite rocks	ブルライトのいわ	name	object	Blurite rocks
Gem rocks	ほうせきのはらいわ	name	object	Gem rocks
Limestone rock	せっかいがんのいわ	name	object	Limestone rock
Pile of rock	いわのやま	name	object	Pile of rock
Sandstone rocks	さがんのいわ	name	object	Sandstone rocks
Granite rocks	かこうがんのいわ	name	object	Granite rocks
Amethyst crystals	アメシストのすいしょう	name	object	Amethyst crystals
Empty wall	くうのかべ	name	object	Empty wall
Our lives	わたしたちのじんせい	name	object	Our lives
Rough wall	あらいかべ	name	object	Rough wall
Tightrope	わたしりつな	name	object	Tightrope
pipe with rope	ロープをむすびんだパイプ	name	object	pipe with rope
straight rope	まっすぐなロープ	name	object	straight rope
Dug hole	ほられたあな	name	object	Dug hole
Narrow wall	うすいかべ	name	object	Narrow wall
