english	translation	category	sub_category	source
Recruitment Drive	さいようかつどう	manual	quest	
Gain a set of Initiate Armour.	しょきんよろいをえる	manual	quest	
Regicide	くにおうころし	manual	quest	
Gain access to Zulrah's Shrine.	ずぅらーのしがあくせすをえる	manual	quest	
Restless Ghost, The	ねむれぬれい	manual	quest	
The Restless Ghost	ねむれぬれい	manual	quest	
Gain a Ghostspeak Amulet.	ゆうれいかいわおまもりをえる	manual	quest	
Romeo & Juliet	ロミオとジュリエット	manual	quest	
Gain Quest Points.	クエストぽいんとをえる	manual	quest	
Roving Elves	はなしろうするエルフ	manual	quest	
Gain a Crystal Shield or Bow.	きょうしょくのたてまたはゆみをえる	manual	quest	
Royal Trouble	おうけのもんだい	manual	quest	
Gain enhanced rewards from Miscellenia.	みすせれにあからのぞうしゅくほうしゅうをえる	manual	quest	
Rum Deal	ラムのとりひき	manual	quest	
Gain a Holy Wrench.	せいなるねんじゃくをえる	manual	quest	
Rune Mysteries	ルーンのなぞ	manual	quest	
Learn how to mine Rune Essence.	ルーンほんしつのほりかたをまなぶ	manual	quest	
Scorpion Catcher	サソリとらえり	manual	quest	
Help Thormac with a scorpion problem.	てぃおーまっくのさそりもんだいをてつだう	manual	quest	
Sea Slug	ウミうし	manual	quest	
Gain access to the Fishing Platform.	りょうてきぷらっとふぉーむあくせすをえる	manual	quest	
Shades of Mort'ton	モートンのかげ	manual	quest	
Gain access to the Shades of Mort'ton minigame.	もーと・とんかげみにげーむあくせすをえる	manual	quest	
Shadow of the Storm	あらしのかげ	manual	quest	
Assist Father Reen against an evil in the desert.	せんせい・りーんがしさばくあくうなのてつだい	manual	quest	
Sheep Herder	ひつじをかいうこと	manual	quest	
Assist Councillor Halgrive with some sheep.	ぎいんはるぐりーぶがひつじたちのてつだい	manual	quest	
Sheep Shearer	ようもうかり	manual	quest	
Gain early game Crafting XP.	そうきのくらふてぃんぐてぃぴーをえる	manual	quest	
Shield of Arrav	アラヴのたて	manual	quest	
Investigate the whereabouts of the Shield of Arrav.	あらぶのたてのいどころをちょうさする	manual	quest	
Shilo Village	シャイロむら	manual	quest	
Gain access to Shilo Village.	しーろむらへのあくせすをえる	manual	quest	
Sins of the Father	ちちのつみ	manual	quest	
Gain access to Darkmeyer.	だーくまいあーへのあくせすをえる	manual	quest	
Skippy and the Mogres	スキッピーとモーガ	manual	quest	
Learn how to fight Mogres.	もぐれとたたかいかたをまなぶ	manual	quest	
Slug Menace, The	ナメクジのおどい	manual	quest	
The Slug Menace	ナメクジのおどい	manual	quest	
Learn how to equip Proselyte Armour.	ぷろせらいとよろいよそおいかたをまなぶ	manual	quest	
Song of the Elves	エルフのうた	manual	quest	
Gain access to Prifddinas.	ぷりふれていなすへのあくせすをえる	manual	quest	
Soul's Bane, A	たましいののろいしば	manual	quest	
A Soul's Bane	たましいののろいしば	manual	quest	
Help Launa find her family.	ろーなくんがかぞくをさがすのをてつだう	manual	quest	
Spirits of the Elid	エリッドのたましい	manual	quest	
Gain access to Nardah's fountain and shrine.	なるだのいずみとしがあくせすをえる	manual	quest	
Swan Song	しろとりのうた	manual	quest	
Learn how to catch Monkfish.	らんおうぎょのつかまえかたをまなぶ	manual	quest	
Tai Bwo Wannai Trio	タイ・ブオ・ワナイ・トリオ	manual	quest	
Learn how to catch and cook Karambwan.	からんぶわんのつかまえかたとなのしかたをまなぶ	manual	quest	
Tail of Two Cats, A	２ひきのねこのものがたり	manual	quest	
A Tail of Two Cats	２ひきのねこのものがたり	manual	quest	
Tale of the Righteous	ただぎものがたり	manual	quest	
Gain the Shayzien Memoirs teleport.	しゃいじえんかいろくてれぽーとえんくをえる	manual	quest	
Taste of Hope, A	きぼうのあじ	manual	quest	
A Taste of Hope	きぼうのあじ	manual	quest	
Gain Drakan's Medallion.	どらかんのめだいをえる	manual	quest	
Tears of Guthix	ガシックスのなみだ	manual	quest	
Gain access to the Tears of Guthix minigame.	ぐてぃっくすのなみだみにげーむあくせすをえる	manual	quest	
Temple of Ikov	アイコフのじいん	manual	quest	
Throne of Miscellania	ミセラニアのおうざ	manual	quest	
Learn how to manage the Kingdom of Miscellania.	みすせれにあおうこくをかんりするかたをまなぶ	manual	quest	
Tourist Trap, The	かんひかりきゃくのわな	manual	quest	
The Tourist Trap	かんひかりきゃくのわな	manual	quest	
Learn how to smith Darts.	ちいさなやじりのためなおしかたをまなぶ	manual	quest	
Tower of Life	なまいのちのとう	manual	quest	
Gain access to the Creature Creation minigame.	いきものをつくるみにげーむあくせすをえる	manual	quest	
Tree Gnome Village	ツリー・ノームのむら	manual	quest	
Gain access to Spirit Tree teleportation.	きのもくほんてれぽーとあくせすをえる	manual	quest	
Tribal Totem	ぶぞくのトーテム	manual	quest	
Troll Romance	トロールのれんあい	manual	quest	
Gain a Sled.	そりをえる	manual	quest	
Troll Stronghold	トロールようさい	manual	quest	
Gain access to the God Wars Dungeon.	かみだんそうくぢゅんじょんへのあくせすをえる	manual	quest	
Underground Pass	ちかとおりみち	manual	quest	
Gain Iban's Staff.	いばんのつえをえる	manual	quest	
Vampyre Slayer	きゅうけつきスレイヤー	manual	quest	
Help the people of Draynor Village with a vampyre problem.	どれーのーむらのみんながバンパイアもんだいをてつだう	manual	quest	
Wanted!	ゆびなてくば	manual	quest	
Gain access to the White Knight Armoury.	しろきしぶきぐみへのあくせすをえる	manual	quest	
Watchtower	かんしとう	manual	quest	
Unlock the Watchtower teleport spell.	ぼうきょうだいてれぽーとまじゅつのかぎをひらく	manual	quest	
Waterfall Quest	たきのクエスト	manual	quest	
Gain great combat XP.	だいりょうのたたかいてぃぴーをえる	manual	quest	
What Lies Below	したにもぐむモノ	manual	quest	
Learn a shortcut to the Chaos Altar.	かおすさいだんへのみちのかしょうをまなぶ	manual	quest	
Witch's House	まじょのいえ	manual	quest	
Witch's Potion	まじょのやくえき	manual	quest	
X Marks the Spot	Xがしめしすばしょ	manual	quest	
Learn about Clue Scrolls and Kourend.	あいきょうていクエストクエストぷしくおりようりいろくについてまなぶ	manual	quest	
Zogre Flesh Eaters	にくをくらうゾーガ	manual	quest	
Learn how to make Relicym's Balm.	れりくしゅぶっかむをつくるかたをまなぶ	manual	quest	
Frozen Door, The	こおりったとびら	manual	quest	
The Frozen Door	こおりったとびら	manual	quest	
Gain access to Nex in the God Wars Dungeon.	かみだんそうくぢゅんじょんでねっくすあくせすをえる	manual	quest	
Land of the Goblins	ゴブリンのくに	manual	quest	
Continue the Dorgeshuun storyline.	どるげっしゅぞくのものがたりをつづける	manual	quest	
Hopespear's Will	ホープスピアのいいい	manual	quest	
Gain great Prayer XP.	だいりょうのいのりてぃぴーをえる	manual	quest	
Temple of the Eye	ザ・アイのじいん	manual	quest	
Gain access to the Guardians of the Rift minigame.	あるふすのまもりもんみにげーむあくせすをえる	manual	quest	
Beneath Cursed Sands	のろいわれたすなのした	manual	quest	
Gain access to the Tombs of Amascut.	あますくてぃむぼをへのあくせすをえる	manual	quest	
Sleeping Giants	ねむるきょじん	manual	quest	
Gain access to the Giants' Foundry.	おおきんいどうじょうへのあくせすをえる	manual	quest	
Garden of Death, The	しのにわ	manual	quest	
The Garden of Death	しのにわ	manual	quest	
Uncover the fate of the Old Ones.	ふるいもののうんめいをあきらかにする	manual	quest	
Into the Tombs	はかのちゅうへ	manual	quest	
Experience the Tombs of Amascut.	あますくてぃむぼををたいけんする	manual	quest	
Recipe for Disaster Another Cook's Quest	さいむずかしいのレシピ　もういちつのりょうりひとクエスト	manual	quest	
Recipe for Disaster - Another Cook's Quest	さいむずかしいのレシピ：もういちつのりょうりひとクエスト	manual	quest	
Gain access to the Culinaromancer's Chest.	くりなろまんさーくばたへのあくせすをえる	manual	quest	
Recipe for Disaster Dwarf	さいむずかしいのレシピ　ドワーフ	manual	quest	
Recipe for Disaster - Mountain Dwarf	さいむずかしいのレシピ：やまドワーフ	manual	quest	
Gain further access to the Culinaromancer's Chest.	くりなろまんさーくばたへのもっともあくせすをえる	manual	quest	
Recipe for Disaster Goblins	さいむずかしいのレシピ　ゴブリン	manual	quest	
Recipe for Disaster - Wartface & Bentnoze	さいむずかしいのレシピ：ワートフェース＆ベントノーズ	manual	quest	
Recipe for Disaster Pirate	さいむずかしいのレシピ　かいぞく	manual	quest	
Recipe for Disaster - Pirate Pete	さいむずかしいのレシピ：かいぞくのピート	manual	quest	
Recipe for Disaster Lumbridge Guide	さいむずかしいのレシピ　ランブリッジのあんないにん	manual	quest	
Recipe for Disaster - Lumbridge Guide	さいむずかしいのレシピ：ランブリッジのあんないにん	manual	quest	
Recipe for Disaster Dave	さいむずかしいのレシピ　デーヴ	manual	quest	
Recipe for Disaster - Evil Dave	さいむずかしいのレシピ：じゃあくなデーヴ	manual	quest	
Recipe for Disaster Uglogwee	さいむずかしいのレシピ　ウグログウィー	manual	quest	
Recipe for Disaster - Skrach Uglogwee	さいむずかしいのレシピ：スクラチ・ウグログウィー	manual	quest	
Recipe for Disaster Amik Varze	さいむずかしいのレシピ　アミック・バーズ	manual	quest	
Recipe for Disaster - Sir Amik Varze	さいむずかしいのレシピ：サー・アミック・バーズ	manual	quest	
Recipe for Disaster Awowogei	さいむずかしいのレシピ　アウォウォゲイ	manual	quest	
Recipe for Disaster - King Awowogei	さいむずかしいのレシピ：アウォウォゲイおう	manual	quest	
Recipe for Disaster Culinaromancer	さいむずかしいのレシピ　りょうりのまじゅつし	manual	quest	
Recipe for Disaster - Culinaromancer	さいむずかしいのレシピ　りょうりのまじゅつし	manual	quest	
Complete the storyline and unlock the Barrows Gloves.	ものがたりをりょうするてぃろうぐろーぶのかぎをひらく	manual	quest	
Secrets of the North	きたりくのひみつ	manual	quest	
Uncover the Secrets of the North and unlock a new boss.	ほっきょくのひみつをあきらかにしてあたらしいおおぼすのかぎをひらく	manual	quest	
Desert Treasure II - The Fallen Empire	さばくのたから２：ついちたていこく	manual	quest	
Uncover the history of the Fallen Empire and unlock four new bosses.	おちたていこくのれきしをあきらかにしてよんつのあたらしいおおぼすのかぎをひらく	manual	quest	
His Faithful Servants	あのほうのちゅうじつなしたがいものたち	manual	quest	
Take on the Barrows Brothers.	ばろうずきょうだいにいどむ	manual	quest	
Path of Glouphrie, The	グルフリーのみち	manual	quest	
The Path of Glouphrie	グルフリーのみち	manual	quest	
Unlock the Poison Waste Dungeon.	どくえきすてきくぢゅんじょんのかぎをひらく	manual	quest	
Children of the Sun	たいようのこ	manual	quest	
Gain access to the Kingdom of Varlamore.	ばーらもあおうこくへのあくせすをえる	manual	quest	
Barbarian Training	ばんぞくのくんれん	manual	quest	
Unlock the strength of a Barbarian.	ばーばりあんのちからのかぎをひらく	manual	quest	
Defender of Varrock	ヴァロックのしゅごしゃ	manual	quest	
Defend Varrock from a zombie invasion.	バロックをそしせいしんぐんはしんどうからまもる	manual	quest	
While Guthix Sleeps	ガシックスがねむるあいだ	manual	quest	
Stop a deadly Mahjarrat from finding an artefact of incomprehensible power.	あくしゅうまじゃらっとがふしぎなしごもつをさがすのをとめる	manual	quest	
Twilight's Promise	たそがれのやくそく	manual	quest	
Take your first steps into Varlamore and unlock the Quetzal Transport System.	ばーらもあへはじめてすむてぃぐぁるのりもののかぎをひらく	manual	quest	
At First Light	よるがあかりけるとき	manual	quest	
Learn about the role of the Hunter Guild and unlock higher tier rumours.	りょうしぎるどのやくわりやくころぐされたらうもあのかぎをひらく	manual	quest	
Perlious Moons	きけんなつき	manual	quest	
Perilous Moons	きけんなつき	manual	quest	
Explore an ancient ruin and unlock the Moons of Peril.	こだいいせきをたんさくしてきけんげつのかぎをひらく	manual	quest	
Ribbiting Tale of a Lily Pad Labour Dispute, The	スイレンのはのろうどうあらそぎものがたり	manual	quest	
The Ribbiting Tale of a Lily Pad Labour Dispute	スイレンのはのろうどうあらそぎものがたり	manual	quest	
Solve a ribbiting dispute and gain access to a new Hardwood Farming Patch.	いえばーどぎゃぐをかいけつしてあたらしいかたいもくのうえるバッチへのあくせすをえる	manual	quest	
Monkeys	サル	manual	slayer_mob	
Goblins	ゴブリン	manual	slayer_mob	
Rats	ネズミ	manual	slayer_mob	
Spiders	クモ	manual	slayer_mob	
Birds	とり	manual	slayer_mob	
Cows	うし	manual	slayer_mob	
Scorpions	サソリ	manual	slayer_mob	
Bats	コウモリ	manual	slayer_mob	
Wolves	オオカミ	manual	slayer_mob	
Zombies	ゾンビ	manual	slayer_mob	
Skeletons	スケルトン	manual	slayer_mob	
Ghosts	ゆうれい	manual	slayer_mob	
Bears	くま	manual	slayer_mob	
Hill Giants	おかのきょじん	manual	slayer_mob	
Ice Giants	こおりのきょじん	manual	slayer_mob	
Fire Giants	ひのきょじん	manual	slayer_mob	
Moss Giants	コケのきょじん	manual	slayer_mob	
Trolls	トロール	manual	slayer_mob	
Ice Warriors	こおりのせんし	manual	slayer_mob	
Ogres	オーガ	manual	slayer_mob	
Hobgoblins	ホブゴブリン	manual	slayer_mob	
Dogs	いぬ	manual	slayer_mob	
Ghouls	グール	manual	slayer_mob	
Green Dragons	みどりりゅう	manual	slayer_mob	
Blue Dragons	せいりゅう	manual	slayer_mob	
Red Dragons	あかりゅう	manual	slayer_mob	
Black Dragons	くろりゅう	manual	slayer_mob	
Lesser Demons	かいあくま	manual	slayer_mob	
Greater Demons	じょういあくま	manual	slayer_mob	
Black Demons	くろあくま	manual	slayer_mob	
Hellhounds	ヘルハウンド	manual	slayer_mob	
Shadow Warriors	かげのせんし	manual	slayer_mob	
Werewolves	じんろう	manual	slayer_mob	
Vampyres	きゅうけつき	manual	slayer_mob	
Dagannoth	ダガノス	manual	slayer_mob	
Turoth	ツーロス	manual	slayer_mob	
Cave Crawlers	どうくつをはいうモノ	manual	slayer_mob	
Banshees	バンシー	manual	slayer_mob	
Crawling Hands	はいうて	manual	slayer_mob	
Infernal Mages	ごくえんのまじゅつし	manual	slayer_mob	
Aberrant Spectres	いぎょうのぼうれい	manual	slayer_mob	
Abyssal Demons	しんえんのあくま	manual	slayer_mob	
Basilisks	バジリスク	manual	slayer_mob	
Cockatrice	コカトリス	manual	slayer_mob	
Kurask	クラスク	manual	slayer_mob	
Gargoyles	ガーゴイル	manual	slayer_mob	
Pyrefiends	パイヤーフィーンド	manual	slayer_mob	
Bloodveld	ブラッドヴェルド	manual	slayer_mob	
Dust Devils	ダスト・デビル	manual	slayer_mob	
Jellies	ゼリー	manual	slayer_mob	
Rockslugs	いわナメクジ	manual	slayer_mob	
Nechryael	ネクリャエル	manual	slayer_mob	
Kalphite	カルファイト	manual	slayer_mob	
Earth Warriors	つちのせんし	manual	slayer_mob	
Otherworldly Beings	ことせかいのなまいのちからだ	manual	slayer_mob	
Elves	エルフ	manual	slayer_mob	
Dwarves	ドワーフ	manual	slayer_mob	
Bronze Dragons	せいどうのりゅう	manual	slayer_mob	
Iron Dragons	てつのりゅう	manual	slayer_mob	
Steel Dragons	こうてつのりゅう	manual	slayer_mob	
Wall Beasts	かべのけもの	manual	slayer_mob	
CaveSlimes	どうくつのスライム	manual	slayer_mob	
CaveBugs	どうくつのむし	manual	slayer_mob	
Shades	かげ	manual	slayer_mob	
Crocodiles	ワニ	manual	slayer_mob	
Dark Beasts	あんこくじゅう	manual	slayer_mob	
Mogres	モーガ	manual	slayer_mob	
Lizards	トカゲ	manual	slayer_mob	
Fever Spiders	ねつびょうグモ	manual	slayer_mob	
Harpie Bug Swarms	ハーピーむしのむれ	manual	slayer_mob	
Sea Snakes	ウミへび	manual	slayer_mob	
FossilIsland Wyverns	かせきじまのワイバーン	manual	slayer_mob	
Skeletal Wyverns	ほねワイバーン	manual	slayer_mob	
Killerwatts	キラーワット	manual	slayer_mob	
Mutated Zygomites	へんいジゴマイト	manual	slayer_mob	
Icefiends	アイスフィーンド	manual	slayer_mob	
Minotaurs	ミノタウロス	manual	slayer_mob	
Fleshcrawlers	にくをはいうモノ	manual	slayer_mob	
Catablepon	カタブレポン	manual	slayer_mob	
Ankou	アンコウ	manual	slayer_mob	
Cave Horrors	どうくつのかいぶつ	manual	slayer_mob	
Jungle Horrors	ジャングルのかいぶつ	manual	slayer_mob	
Goraks	ゴラク	manual	slayer_mob	
Suqahs	スーカ	manual	slayer_mob	
Brine Rats	しおみずネズミ	manual	slayer_mob	
Minions of Scabaras	スカラバスのてした	manual	slayer_mob	
Terror Dogs	テラー・ドッグ	manual	slayer_mob	
Molanisks	モラニスク	manual	slayer_mob	
Waterfiends	ウォーターフィーンド	manual	slayer_mob	
Spiritual Creatures	れいてきなへいし	manual	slayer_mob	
Lizardmen	リザードマン	manual	slayer_mob	
Magic Axes	まほうのおの	manual	slayer_mob	
Mithril Dragons	ミスリルのりゅう	manual	slayer_mob	
Adamant Dragons	アダマントのりゅう	manual	slayer_mob	
Rune Dragons	ルーンのりゅう	manual	slayer_mob	
Aviansies	アヴィアンシー	manual	slayer_mob	
Cave Kraken	どうくつクラーケン	manual	slayer_mob	
Smoke Devils	スモーク・デビル	manual	slayer_mob	
TzHaar	ツザー	manual	slayer_mob	
TzTok-Jad	ツズトク・ジャッド	manual	slayer_mob	
Bosses	ボス	manual	slayer_mob	
Mammoths	マンモス	manual	slayer_mob	
Rogues	ローグ	manual	slayer_mob	
Ents	エント	manual	slayer_mob	
Bandits	とうぞく	manual	slayer_mob	
Dark Warriors	あんこくのせんし	manual	slayer_mob	
Lava Dragons	ようがんりゅう	manual	slayer_mob	
TzKal-Zuk	ツズカル・ザック	manual	slayer_mob	
Revenants	ゆうき	manual	slayer_mob	
Chaos Druids	こんとんドルイド	manual	slayer_mob	
Wyrms	ワーム	manual	slayer_mob	
Drakes	ドレイク	manual	slayer_mob	
Hydras	ヒドラ	manual	slayer_mob	
Brutal BlackDragons	ざんこくなくろりゅう	manual	slayer_mob	
Sulphur Lizards	いおうトカゲ	manual	slayer_mob	
Temple Spiders	テンプルグモ	manual	slayer_mob	
Undead Druids	アンデッド・ドルイド	manual	slayer_mob	
Sand Crabs	すなガニ	manual	slayer_mob	
BlackKnights	あんこくきし	manual	slayer_mob	
Pirates	かいぞく	manual	slayer_mob	
Sourhogs	ソーホッグ	manual	slayer_mob	
Warped Creatures	ゆがみんだせいぶつ	manual	slayer_mob	
Lesser Nagua	かいのナーガ	manual	slayer_mob	
Gargoyle Smasher	がるごいるつぶし	manual	slayer_reward	
Slug Salter	ナメクジしおづけ	manual	slayer_reward	
Reptile Freezer	はちゅうるいつめたいこおり	manual	slayer_reward	
'Shroom Sprayer	キノコふきつけ	manual	slayer_reward	
Malevolent Masquerade	あくいのかめんぶる	manual	slayer_reward	
Ring Bling	リングきらめき	manual	slayer_reward	
Broader Fletching	ひろいふれっちんぐ	manual	slayer_reward	
Need More Darkness	もっとくらさがひつよう	manual	slayer_reward	
Ankou Very Much	アンコウほんとうにありがとう	manual	slayer_reward	
Suq-a-nother One	もうひとつすくう	manual	slayer_reward	
Fire & Darkness	ひそひかりのくらやみ	manual	slayer_reward	
Pedal to the Metals	きんぞくにペダルをふむ	manual	slayer_reward	
Spiritual Fervour	しんせいねつこう	manual	slayer_reward	
Augment My Abbies	あたしのあびーをぐんぐんする	manual	slayer_reward	
It's Dark in Here	ここはくらいわね	manual	slayer_reward	
Greater Challenge	さらにおおきなちょうせん	manual	slayer_reward	
Seeing Red	あかくみえる	manual	slayer_reward	
I Hope You Mith Me	あなたがミスしてくれたらいいな	manual	slayer_reward	
Watch the Birdie	とりをみるもの	manual	slayer_reward	
Hot Stuff	あついもの	manual	slayer_reward	
Like a Boss	おやぶんみたいに	manual	slayer_reward	
Bleed Me Dry	からからになるまでしぼる	manual	slayer_reward	
Smell Ya Later	またあおうね	manual	slayer_reward	
Birds of a Feather	おなじふであつまる	manual	slayer_reward	
I Really Mith You	ほんとうにミスしてるよ	manual	slayer_reward	
Horrorific	おそろしい	manual	slayer_reward	
To Dust You Shall Return	ちりになりぬ	manual	slayer_reward	
Wyver-nother one	もうひとつのりゅう	manual	slayer_reward	
Get Smashed	ぐしゃぐしゃ	manual	slayer_reward	
Nechs Please	ねくりあえるおねがい	manual	slayer_reward	
Krack On	ぐねぐねするき	manual	slayer_reward	
Reptile Got Ripped	はちゅうるいがさけた	manual	slayer_reward	
King Black Bonnet	くろいおうかぶと	manual	slayer_reward	
Kalphite Khat	かるふぁいとくわーと	manual	slayer_reward	
Unholy Helmet	けがれたかぶと	manual	slayer_reward	
Dark Mantle	くらいマント	manual	slayer_reward	
Bigger and Badder	もっともおおきくわるい	manual	slayer_reward	
Get Scabaright on It	すかばらいとをやっつけろ	manual	slayer_reward	
Duly Noted	ちょうどよくかかれた	manual	slayer_reward	
Wyver-nother Two	もうひとつのりゅうにほんめ	manual	slayer_reward	
Ada'mind Some More	アダマントをもっともしたう	manual	slayer_reward	
RUUUUUNE	るーーーん	manual	slayer_reward	
Undead Head	しぞくあたま	manual	slayer_reward	
Stop the Wyvern	りゅうをとめる	manual	slayer_reward	
Double Trouble	ふたつのくるしみ	manual	slayer_reward	
Use More Head	もっともあたまをつかう	manual	slayer_reward	
Basilonger	ばしりすくもながい	manual	slayer_reward	
Basilocked	ばしりすくろっく	manual	slayer_reward	
Twisted Vision	ねじれたしたし	manual	slayer_reward	
More at Stake	もっともかかっている	manual	slayer_reward	
Actual Vampyre Slayer	ほんもののバンパイアそらい	manual	slayer_reward	
Task Storage	たすくくみおき	manual	slayer_reward	
I Wildy More Slayer	わたしはもうれっぱいあくまたいじゃ	manual	slayer_reward	
Revenenenenenants	よみがえりかえりかえりかえり	manual	slayer_reward	
Warped Reality	ゆがんだげんじつ	manual	slayer_reward	
Automatically smash Gargoyles when they're on critical health, if you have the right tool.	ただしいどぐがあれば　がるごいるがげんかいけんこうのときじどうてきにつぶす	manual	slayer_reward	
Automatically salt Rockslugs when they're on critical health, if you have salt.	えんがあれば　ろっくすらぐがげんかいけんこうのときじどうてきにしおをまく	manual	slayer_reward	
Automatically freeze Desert Lizards when they're on critical health, if you have ice water.	こおりみずがあれば　さばくとかげがげんかいけんこうのときじどうてきにこおらせる	manual	slayer_reward	
Automatically spray Mutated Zygomites when they're on critical health, if you have fungicide.	ふんぐさいどがあれば　へんいじごみてがげんかいけんこうのときじどうてきにまきちらす	manual	slayer_reward	
Learn to combine the protective Slayer headgear and Slayer gem into one universal helmet, with level 55 Crafting.	くらふてぃんぐレベルごじゅうごあくまたいじゃかぶとあくまたいじゃほうせきをあわせてこうむのかぶとにするかたをまなぶ	manual	slayer_reward	
Learn to craft your own Slayer Rings, with level 75 Crafting.	くらふてぃんぐレベルななじゅうごで あくまたいじゃゆびわをつくるかたをまなぶ	manual	slayer_reward	
Learn to fletch broad arrows (with level 52 Fletching), broad bolts (with level 55 Fletching) and amethyst broad bolts (with level 76 Fletching).	ふれっちんぐレベルごじゅうに　ひろいやじりふれっちんぐレベルごじゅうご　ひろいぐんぽうふれっちんぐレベルななじゅうろく　あめじすとひろいぐんぽうのつくりかたをまなぶ	manual	slayer_reward	
Whenever you get a Dark Beast task, it will be a bigger task.	だーくびーすとたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get an Ankou task, it will be a bigger task.	あんこうたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Suqah task, it will be a bigger task.	すうかーたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Black Dragon task, it will be a bigger task.	くろりゅうたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Bronze, Iron or Steel Dragon task, it will be a bigger task.	あかがねてつはがねりゅうたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Spiritual Creature task, it will be a bigger task.	せいれいいきものたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get an Abyssal Demon task, it will be a bigger task.	くうこくあくまたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Black Demon task, it will be a bigger task.	くろあくまたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Greater Demon task, it will be a bigger task.	だいあくまたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Red Dragons as your task.	こなるでゅらでるにえぶが あかりゅうたすくをあたえられるようになる	manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Mithril Dragons as your task.	こなるでゅらでるにえぶが ミスリルりゅうたすくをあたえられるようになる	manual	slayer_reward	
Konar, Duradel, Nieve, Chaeldar and Krystilia will be able to assign Aviansies as your task.	こなるでゅらでるにえぶかえるだーくりすてぃりあが あびあんしーたすくをあたえられるようになる	manual	slayer_reward	
Duradel, Nieve and Chaeldar will be able to assign TzHaar as your task. You may also be offered a chance to slay TzTok-Jad or TzKal-Zuk.	でゅらでるにえぶかえるだーが てぃずはーたすくをあたえられるようになる てぃずとっくじゃどてぃずかるずくをたおすきかいがあるかもしれない	manual	slayer_reward	
Konar, Duradel, Nieve and Krystilia will be able to assign boss monsters as your task. They will choose which boss you must kill.	こなるでゅらでるにえぶくりすてぃりあが おおぼすたすくをあたえられるようになる どのおおぼすをたおすかこれらがえらぶ	manual	slayer_reward	
Whenever you get a Bloodveld task, it will be a bigger task.	ぶらっどべるどたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get an Aberrant Spectre task, it will be a bigger task.	へんいすぺくたーたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get an Aviansie task, it will be a bigger task.	あびあんしーたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Mithril Dragon task, it will be a bigger task.	ミスリルりゅうたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Cave Horror task, it will be a bigger task.	どうくつおそろしものたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Dust Devil task, it will be a bigger task.	ちりあくまたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Skeletal Wyvern task, it will be a bigger task.	ほねりゅうたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Gargoyle task, it will be a bigger task.	がるごいるたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Nechryael task, it will be a bigger task.	ねくりあえるたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Whenever you get a Cave Kraken task, it will be a bigger task.	どうくつくらーけんたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign you Lizardmen.	こなるでゅらでるにえぶかえるだーがとかげじんたすくをあたえられるようになる	manual	slayer_reward	
Learn how to combine a KBD head with your Slayer helmet to colour it black.	けーびーでぃーあたまをあくまたいじゃかぶとであわせてくろくするかたをまなぶ	manual	slayer_reward	
Learn how to combine a Kalphite Queen head with your Slayer helmet to colour it green.	かるふぁいとじょおうあたまをあくまたいじゃかぶとであわせてみどりくするかたをまなぶ	manual	slayer_reward	
Learn how to combine an Abyssal Demon head with your Slayer helmet to colour it red.	くうこくあくまあたまをあくまたいじゃかぶとであわせてあかくするかたをまなぶ	manual	slayer_reward	
Learn how to combine a Dark Claw with your Slayer helmet to colour it purple.	だーくつめをあくまたいじゃかぶとであわせてむらさきくするかたをまなぶ	manual	slayer_reward	
Increase the risk against certain Slayer monsters with the chance of a superior version spawning whilst on a Slayer task.	あくまたいじゃたすくちゅうにくうりょくばんそうがあらわれるきけんをたかめる	manual	slayer_reward	
Whenever you get a Scabarite task, it will be a bigger task.	すかばらいとたすくをもらうときはもっともおおきいたすくになる	manual	slayer_reward	
Mithril Dragons drop mithril bars in banknote form while killed on assignment.	ミスリルりゅうはあたえられたたすくでこらすときミスリルぼうをかせんぎりょとしておとす	manual	slayer_reward	
