english	translation	category	sub_category	source
Marley's moonlight (Mastering Mixology).	マーリーのげっこう（ミクソルジ・マスター）	interface	generalUI	skillGuide
Azure aura mix (Mastering Mixology).	アズール・オーラ・ミックス（ミクソロジ・マスター）	interface	generalUI	skillGuide
Aqualux amalgam (Mastering Mixology).	アクアラックス・アマルガム（ミクソルジ・マスター）	interface	generalUI	skillGuide
Megalite liquid (Mastering Mixology).	メガライト・リキッド（ミクソルジ・マスター）	interface	generalUI	skillGuide
Anti-leech lotion (Mastering Mixology).	きせいぼうしローション（ミクソルジ・マスター）	interface	generalUI	skillGuide
Mixalot (Mastering Mixology).	ミクサロット（ミクソロジ・マスター）	interface	generalUI	skillGuide
Use the Secondary Pouch reward item, purchased from the Mastering Mixology activity.	しやくポーチをしよう：ミクスロジ・マスターでこうにゅうできるアイテム。	interface	generalUI	skillGuide
Fishing	つり	interface	generalUI	skillGuide
Small Net	しょうさいぎょもうでつりる	interface	generalUI	skillGuide
Shrimp - Small fishing net	えび：しょうさいぎょもう	interface	generalUI	skillGuide
Members: Karambwanji - Small fishing net	かいいん：カラムワンジ：しょうさいぎょもう	interface	generalUI	skillGuide
Guppy - Small fishing net (After Below Ice Mountain)	グッピー：しょうさいぎょもう（「こおりやまのちか」あと）	interface	generalUI	skillGuide
Anchovies - Small fishing net	アンチョビ：しょうさいぎょもう	interface	generalUI	skillGuide
Cavefish - Small fishing net (After Below Ice Mountain)	どうくつうお：しょうさいぎょもう（「こおりやまのちか」あと）	interface	generalUI	skillGuide
Members: Giant frogspawn - Small fishing net	かいいん：	interface	generalUI	skillGuide
Tetra - Small fishing net (After Below Ice Mountain)	テトラ：しょうさいぎょもう（「こおりやまのちか」あと）	interface	generalUI	skillGuide
Members: Monkfish - Small fishing net	かいいん：アンコウ：しょうさいぎょもう	interface	generalUI	skillGuide
Members: Minnow - Small fishing net (after Fishing Contest)	かいいん：ハヤ：しょうさいぎょもう（「つりコンテスト」あと）	interface	generalUI	skillGuide
Big Net	だいきなさかなあみでつりる	interface	generalUI	skillGuide
Rod	さお	interface	generalUI	skillGuide
Harpoon	もり	interface	generalUI	skillGuide
Aerial	くうちゅうつり	interface	generalUI	skillGuide
Cage	カゴでつりる	interface	generalUI	skillGuide
Members: Mackerel - Big fishing net	かいいん：サバ：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Oyster - Big fishing net	かいいん：カキ：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Caskets - Big fishing net	かいいん：きばこ：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Bream - Big fishing net	かいいん：タイ：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Cod - Big fishing net	かいいん：タラ：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Bass - Big fishing net	かいいん：バス：だいきなさかなあみ	interface	generalUI	skillGuide
Members: Catfish - Big fishing net (After Below Ice Mountain)	かいいん：ナマズ：だいきなさかなあみ（「こおりやまのちか」あと）	interface	generalUI	skillGuide
Sardine - Fishing rod & Fishing bait	イワシ：つりさお＆つりエサ	interface	generalUI	skillGuide
Herring - Fishing rod & Fishing bait	ニシン：つりさお＆つりエサ	interface	generalUI	skillGuide
Trout - Fly fishing rod & Feathers	マス：フライロッド＆はね	interface	generalUI	skillGuide
Pike - Fishing rod & Fishing bait	パイク：つりさお＆つりエサ	interface	generalUI	skillGuide
Members: Slimy eel - Fishing rod & Fishing bait	かいいん：なめらかりウナギ：つりさお＆つりエサ	interface	generalUI	skillGuide
Salmon - Fly fishing rod & feathers	さけ：フライロッド＆はね	interface	generalUI	skillGuide
Members: Rainbow fish - Fly fishing rod & Stripy feathers	かいいん：にじいろのさかな：フライロッド＆はね	interface	generalUI	skillGuide
Members: Cave eel - Fishing rod & Fishing bait	かいいん：どうくつウナギ：つりさお＆つりエサ	interface	generalUI	skillGuide
Members: Lava eel - Oily fishing rod & Fishing bait	かいいん：ようがんウナギ：つりさお＆つりエサ	interface	generalUI	skillGuide
Members: Infernal eel - Oily fishing rod & Fishing bait	かいいん：ごくえんのウナギ：つりさお＆つりエサ	interface	generalUI	skillGuide
Members: Anglerfish - Fishing rod & Sandworms	かいいん：ペリカンアンコウ：つりさお＆ゴカイ	interface	generalUI	skillGuide
Members: Sacred eel - Fishing rod & Fishing bait	かいいん：しんせいなウナギ：つりさお＆つりエサ	interface	generalUI	skillGuide
Tuna - Harpoon	まぐろ：もり	interface	generalUI	skillGuide
Swordfish - Harpoon	カジキ：もり	interface	generalUI	skillGuide
Members: Shark - Harpoon	かいいん：サメ：もり	interface	generalUI	skillGuide
Aerial - Members Only	くうちゅうつり：かいいんかぎさだめ	interface	generalUI	skillGuide
Members: Bluegill - Aerial fishing (With <Num0> hunter)	かいいん：ブルーギル：くうちゅうつり（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Members: Common tench - Aerial fishing (With <Num0> hunter)	かいいん：コモンテンチ：くうちゅうつり（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Members: Mottled eel - Aerial fishing (With <Num0> hunter)	かいいん：まだらウナギ：くうちゅうつり（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Members: Greater siren - Aerial fishing (With <Num0> hunter)	かいいん：オオサイレン：くうちゅうつり（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Lobster - Lobster pot	ロブスター：ロブスターのカゴ	interface	generalUI	skillGuide
Members: Dark crab - Lobster pot & Dark fishing bait	かいいん：あんこくのかに：ロブスターのカゴ＆あんこくのつりエサ	interface	generalUI	skillGuide
Leaping trout - Barbarian rod & most bait types (with <Num0> Agility & <Num1> Strength)	とびマス：ばんぞくのつりさお＆たいはんのエサ（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Tuna (with <Num0> Strength)	まぐろ（わんりょく<Num0>も）	interface	generalUI	skillGuide
Harpoonfish (with <Num0> Strength)	もりうお（わんりょく<Num0>）	interface	generalUI	skillGuide
Leaping salmon - Barbarian rod & most bait types (with <Num0> Agility & <Num1> Strength)	とびさけ：ばんぞくのつりさお＆たいはんのエサ（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Leaping sturgeon - Barbarian rod & most bait types (with <Num0> Agility & <Num1> Strength)	とびチョウザメ：ばんぞくのつりさお＆たいはんのエサ（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Swordfish (with <Num0> Strength)	カジキ（わんりょく<Num0>も）	interface	generalUI	skillGuide
Shark (with <Num0> Strength)	サメ（わんりょく<Num0>も）	interface	generalUI	skillGuide
Small fishing net	しょうさいぎょもう	interface	generalUI	skillGuide
Fishing rod	つりさお	interface	generalUI	skillGuide
Members: Big fishing net	かいいん：だいきなさかなあみ	interface	generalUI	skillGuide
Fly fishing rod	フライロッド	interface	generalUI	skillGuide
Lobster pot	ロブスターのカゴ	interface	generalUI	skillGuide
Members: Karambwan vessel (after Tai Bwo Wannai Trio)	かいいん：カラムワンのうつわ（「タイ・ブオ・ワナイ・トリオ」あと）	interface	generalUI	skillGuide
Members: Angler's outfit	かいいん：つりしのそうび	interface	generalUI	skillGuide
Members: Cormorant's glove (with <Num0> hunter)	かいいん：ウのてぶくろ（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Members: Barbarian rod (with <Num0> strength & <Num1> agility)	かいいん：ばんぞくのつりさお（わんりょく<Num0>＆うんどうしんけい<Num1>も）	interface	generalUI	skillGuide
Members: Dragon harpoon	かいいん：りゅうてつのもり	interface	generalUI	skillGuide
Members: Crystal harpoon (after Song of the Elves)	かいいん：すいしょうのもり（「エルフのうた」あと）	interface	generalUI	skillGuide
Members: Infernal harpoon (with <Num0> Cooking)	かいいん：ごくえんのもり（りょうり<Num0>も）	interface	generalUI	skillGuide
Pysk fish	ピスクさかな	interface	generalUI	skillGuide
Suphi fish	スフィさかな	interface	generalUI	skillGuide
Leckish fish	レキッシュさかな	interface	generalUI	skillGuide
Brawk fish	ブロークさかな	interface	generalUI	skillGuide
Mycil fish	マイシルさかな	interface	generalUI	skillGuide
Roqed fish	ロクエさかな	interface	generalUI	skillGuide
Kyren fish	キレンさかな	interface	generalUI	skillGuide
Members: Fighting Tempoross	かいいん：テンポロスにちょうせん	interface	generalUI	skillGuide
Members: Accessing drift net fishing on Fossil Island (with <Num0> hunter)	かいいん：かせきじまでりゅうしあみりょう（かりゅうど<Num0>も）	interface	generalUI	skillGuide
Members: Karambwan - Karambwan vessel	かいいん：カラムワン：カラムワンのうつわ	interface	generalUI	skillGuide
Members: Sea turtle - Trawler & Tempoross	かいいん：ウミガメ：トローラー＆テンポロス	interface	generalUI	skillGuide
Members: Manta ray - Trawler & Tempoross	かいいん：マンタ：トローラー＆テンポロス	interface	generalUI	skillGuide
Ranged	えんしゃ	interface	generalUI	skillGuide
Bows	ゆみ	interface	generalUI	skillGuide
Standard bows Ammo: Arrows up to iron	ふつうのゆみ：てつのやまで	interface	generalUI	skillGuide
Oak bows Ammo: Arrows up to steel	かしのゆみ：こうてつのやまで	interface	generalUI	skillGuide
Willow bows Ammo: Arrows up to mithril	やなぎのゆみ：ミスリルのやまで	interface	generalUI	skillGuide
Maple bows Ammo: Arrows up to adamant	かえでのゆみ：アダマントのやまで	interface	generalUI	skillGuide
Members: Ogre composite bows Ammo: 'Brutal' arrows up to rune	かいいん：オルグのコンプゆみ：「ざんこくな」ルーンのやまで	interface	generalUI	skillGuide
Members: Yew bows Ammo: Arrows up to rune	かいいん：イチイのゆみ：ルーンのやまで	interface	generalUI	skillGuide
Members: Magic bows Ammo: Arrows up to amethyst	かいいん：まほうじゅのゆみ：アメシストのやまで	interface	generalUI	skillGuide
Members: Bone shortbow Ammo: Arrows up to amethyst	かいいん：ほねのたんきゅう：アメシストのやまで	interface	generalUI	skillGuide
Members: Seerculls Ammo: Arrows up to amethyst	かいいん：シールカル：アメシストのやまで	interface	generalUI	skillGuide
Members: Dark bows Ammo: Arrows up to dragon	かいいん：あんこくゆみ：りゅうてつのやまで	interface	generalUI	skillGuide
Members: Craw's bow Ammo: None	かいいん：クロウのゆみ：やはふよう	interface	generalUI	skillGuide
Members: <Num0>rd age bow Ammo: Arrows up to dragon	かいいん：だい<Num0>きのゆみ：りゅうてつのやまで	interface	generalUI	skillGuide
Members: Crystal bows (with <Num0> Agility) Ammo: None	かいいん：すいしょうのゆみ（うんどうしんけい<Num0>も）：やはふよう	interface	generalUI	skillGuide
Members: Webweaver bow Ammo: None	かいいん：ウェブウィーバーのゆみ：やはふよう	interface	generalUI	skillGuide
Members: Scorching bows Ammo: Arrows up to dragon	かいいん：しゃくねつのゆみ：りゅうてつのやまで	interface	generalUI	skillGuide
Members: Bow of Faerdhinen (with <Num0> Agility) Ammo: None	かいいん：フェルディネンのゆみ（うんどうしんけい<Num0>も）：やはふよう	interface	generalUI	skillGuide
Members: Venator bow Ammo: Arrows up to dragon	かいいん：ベネターのゆみ：りゅうてつのやまで	interface	generalUI	skillGuide
Members: Twisted bow Ammo: Arrows up to dragon	かいいん：ゆがみのゆみ：ドラゴンまでのや	interface	generalUI	skillGuide
Thrown	なげもの	interface	generalUI	skillGuide
Crossbows	ようきゅうじゅう	interface	generalUI	skillGuide
Miscellaneous	ざった	interface	generalUI	skillGuide
Thrown - Members Only	なげもの：かいいんかぎさだめ	interface	generalUI	skillGuide
Bronze items	せいどうのアイテム	interface	generalUI	skillGuide
Iron items	てつのアイテム	interface	generalUI	skillGuide
Steel items	こうてつのアイテム	interface	generalUI	skillGuide
Black items	くろがねのアイテム	interface	generalUI	skillGuide
Mithril items	ミスリルのアイテム	interface	generalUI	skillGuide
Adamantite items	アダマンタイトのアイテム	interface	generalUI	skillGuide
Rune items	ルーンのアイテム	interface	generalUI	skillGuide
Chinchompas	チンチョンパ	interface	generalUI	skillGuide
Amethyst darts	アメシストのダーツ	interface	generalUI	skillGuide
Carnivorous chinchompas	にくしょくチンチョンパ	interface	generalUI	skillGuide
Hunter's Spears (with <Num0> Strength)	かいいん：かりゅうどのやり（わんりょく<Num0>も）	interface	generalUI	skillGuide
Dragon darts	りゅうてつのダーツ	interface	generalUI	skillGuide
Dragon knives	りゅうてつのナイフ	interface	generalUI	skillGuide
TokTz-Xil-Ul	トクツ・ジル・ウル	interface	generalUI	skillGuide
Dragon thrownaxes	りゅうてつのなげおの	interface	generalUI	skillGuide
Black chinchompas	くろチンチョンパ	interface	generalUI	skillGuide
Eclipse Atlatl (With <Num0> Strength and <Num1> Attack) Ammo: Atlatl darts	エクリプスのアトラトル（わんりょく<Num0>とこうげきりょく<Num1>）：アトラトルのダーツ	interface	generalUI	skillGuide
Toxic blowpipe	ゆうどくふきや	interface	generalUI	skillGuide
Tonalztics of Ralos	ラロスのトナルスチックス	interface	generalUI	skillGuide
Crossbow Ammo: Bronze crossbow bolts	ようきゅうじゅう：せいどうのボルト	interface	generalUI	skillGuide
Phoenix crossbow Ammo: Bronze crossbow bolts	フェニックスのようきゅうじゅう：せいどうのボルト	interface	generalUI	skillGuide
Members: Bronze crossbow Ammo: Bronze crossbow bolts	かいいん：せいどうのようきゅうじゅう：せいどうのボルト	interface	generalUI	skillGuide
Members: Blurite crossbow Ammo: Bolts up to blurite	かいいん：ブルライトのようきゅうじゅう：ブルライトのボルトまで	interface	generalUI	skillGuide
Members: Iron crossbow Ammo: Bolts up to iron	かいいん：てつのようきゅうじゅう：てつのボルトまで	interface	generalUI	skillGuide
Members: Dorgeshuun crossbow Ammo: Bolts up to iron	かいいん：ドーゲシューンのようきゅうじゅう：てつのボルトまで	interface	generalUI	skillGuide
Members: Steel crossbow Ammo: Bolts up to steel	かいいん：こうてつのようきゅうじゅう：こうてつのボルトまで	interface	generalUI	skillGuide
Members: Mithril crossbow Ammo: Bolts up to mithril	かいいん：ミスリルのようきゅうじゅう：ミスリルのボルトまで	interface	generalUI	skillGuide
Members: Adamantite crossbow Ammo: Bolts up to adamant	かいいん：アダマンタイトのようきゅうじゅう：アダマントのボルトまで	interface	generalUI	skillGuide
Members: Hunters' crossbow Ammo: Kebbit bolts	かいいん：かりゅうどのようきゅうじゅう：ケビットのボルト	interface	generalUI	skillGuide
Members: Runite crossbow Ammo: Bolts up to runite	かいいん：ルーナイトのようきゅうじゅう：ルーナイトのボルトまで	interface	generalUI	skillGuide
Members: Dragon crossbow Ammo: Bolts up to dragon	かいいん：りゅうてつのようきゅうじゅう：りゅうてつのボルトまで	interface	generalUI	skillGuide
Members: Sunlight hunters' crossbow Ammo: Antler bolts.	かいいん：かりゅうどのにっこうのようきゅうじゅう：えだづのボルト	interface	generalUI	skillGuide
Members: Dragon hunter crossbow Ammo: Bolts up to dragon	かいいん：りゅうがりのようきゅうじゅう：りゅうてつのボルトまで	interface	generalUI	skillGuide
Members: Armadyl crossbow Ammo: Bolts up to dragon	かいいん：アーマディルのようきゅうじゅう：りゅうてつのボルトまで	interface	generalUI	skillGuide
Members: Karil's crossbow	かいいん：カリルのようきゅうじゅう	interface	generalUI	skillGuide
Members: Zaryte crossbow Ammo: Bolts up to dragon	かいいん：ザーライトのようきゅうじゅう：りゅうてつのボルトまで	interface	generalUI	skillGuide
Plain leather items	ふつうのかわのアイテム	interface	generalUI	skillGuide
Hard leather body (with <Num0> Defence)	かたかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Studded leather body (with <Num0> Defence)	トゲつきのボディ（しゅびりょく<Num0>）	interface	generalUI	skillGuide
Studded leather chaps	トゲつきチャップス	interface	generalUI	skillGuide
Coif	コイフ	interface	generalUI	skillGuide
Members: Hard leather shield  (with <Num0> Defence)	かいいん：かたかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Frog-leather  (with <Num0> Defence)	かいいん：かえるかわ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Snakeskin armour (with <Num0> Defence)	かいいん：へびかわのぼうぐ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Snakeskin shield  (with <Num0> Defence)	かいいん：へびかわのたて（しゅびりょく<Num0>）	interface	generalUI	skillGuide
Members: Ava's attractor (after Animal Magnetism)	かいいん：アヴァのアトラクター（「どうぶつのじせい」あと）	interface	generalUI	skillGuide
Members: Ranger boots	かいいん：しゃしゅのくつ	interface	generalUI	skillGuide
Members: Robin Hood hat	かいいん：ロビン・フッドのぼうし	interface	generalUI	skillGuide
Members: Rangers' tunic	かいいん：しゃしゅのチュニック	interface	generalUI	skillGuide
Members: Ranger gloves	かいいん：しゃしゅのてぶくろ	interface	generalUI	skillGuide
Members: Rangers' tights	かいいん：しゃしゅのタイツ	interface	generalUI	skillGuide
Members: Spined armour (after The Fremennik Trials, with <Num0> Defence)	かいいん：トゲのぼうぐ（「フレメニックのためしね」あと、しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Green dragonhide vambraces	みどりりゅうかわのうでよろい	interface	generalUI	skillGuide
Green dragonhide chaps	みどりりゅうかわのチャップス	interface	generalUI	skillGuide
Green dragonhide body (with <Num0> Defence)	みどりりゅうかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Green dragonhide shield  (with <Num0> Defence)	かいいん：みどりりゅうかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Ava's accumulator (after Animal Magnetism)	かいいん：アヴァのアキュムレータ（「どうぶつのじせい」あと）	interface	generalUI	skillGuide
Members: Blue dragonhide vambraces	かいいん：せいりゅうかわのうでよろい	interface	generalUI	skillGuide
Members: Blue dragonhide chaps	かいいん：せいりゅうかわのチャップス	interface	generalUI	skillGuide
Members: Blue dragonhide body (with <Num0> Defence)	かいいん：せいりゅうかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Blue dragonhide shield  (with <Num0> Defence)	かいいん：せいりゅうかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Penance skirt (with <Num0> Defence)	かいいん：ペナンスのスカート（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Red dragonhide vambraces	かいいん：あかりゅうかわのうでよろい	interface	generalUI	skillGuide
Members: Red dragonhide chaps	かいいん：あかりゅうかわのチャップス	interface	generalUI	skillGuide
Members: Red dragonhide body (with <Num0> Defence)	かいいん：あかりゅうかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Red dragonhide shield  (with <Num0> Defence)	かいいん：あかりゅうかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Mixed hide legs	かいいん：こんごうかわのレッグ	interface	generalUI	skillGuide
Members: Mixed hide top, cape, and boots (with <Num0> Defence)	かいいん：ミックスかわのトップ、マント、くつ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: <Num0>rd age range armour (with <Num1> Defence)	かいいん：だい<Num0>きのしゃしゅのぼうぐ（しゅびりょく<Num1>も）	interface	generalUI	skillGuide
Members: Ava's Assembler (after Dragon Slayer II)	かいいん：アヴァのアセンブラ（「ドラゴン・スレイヤー２」あと）	interface	generalUI	skillGuide
Members: Black dragonhide vambraces	かいいん：くろりゅうかわのうでよろい	interface	generalUI	skillGuide
Members: Black dragonhide chaps	かいいん：くろりゅうかわのチャップス	interface	generalUI	skillGuide
Members: Black dragonhide body (with <Num0> Defence)	かいいん：くろりゅうかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Black dragonhide shield (with <Num0> Defence)	かいいん：くろりゅうかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: God dragonhide shields (with <Num0> Defence)	かいいん：かみのかわのたて（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: God dragonhide armour (with <Num0> Defence)	かいいん：かみのかわのぼうぐ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Hueycoatl hide vambraces	かいいん：フエコアトルかわのうでよろい	interface	generalUI	skillGuide
Members: Hueycoatl hide chaps	かいいん：フエコアトルかわのチャップス	interface	generalUI	skillGuide
Members: Hueycoatl hide body (with <Num0> Defence)	かいいん：フエコアトルかわのボディ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Hueycoatl hide coif (with <Num0> Defence)	かいいん：フエコアトルかわのコイフ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Armadyl armour (with <Num0> Defence)	かいいん：アーマディルのぼうぐ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Karil's leather armour (with <Num0> Defence)	かいいん：カリルのぼうぐ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Dragonfire ward (with <Num0> Defence)	かいいん：りゅうえんのワード（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Boots of brimstone (with <Num0> Defence and Magic)	かいいん：ブリムストーンのくつ（しゅびりょくとまほう<Num0>も）	interface	generalUI	skillGuide
Dizana's Quiver Ammo storage: Bolts or Arrows	ディザナのやづつ：ボルトかやのそうびわく	interface	generalUI	skillGuide
Members: Eclipse set (with <Num0> Defence)	かいいん：エクリプスそうびセット（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Pegasian boots (with <Num0> Defence)	かいいん：ペガサスのくつ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Twisted buckler (with <Num0> Defence)	かいいん：ゆがみのバックラー（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Zaryte vambraces (with <Num0> Defence)	かいいん：ザーライトのうでよろい（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Members: Masori armour (with <Num0> Defence)	かいいん：マゾーリのぼうぐ（しゅびりょく<Num0>も）	interface	generalUI	skillGuide
Miscellaneous - Members Only	ざった：かいいんかぎさだめ	interface	generalUI	skillGuide
Light ballista Ammo: All Javelins	けいりょうバリスタ：なげやりにぜんたねたいおう	interface	generalUI	skillGuide
Heavy ballista (after Monkey Madness II) Ammo: All Javelins	じゅうりょうバリスタ（「サルのきょうき２」あと）：なげやりにぜんたねたいおう	interface	generalUI	skillGuide
Scale Falador wall (with <Num0> Agility and <Num1> Strength)	ファラドーのかべをのぼりる（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Scale Yanille wall (with <Num0> Agility and <Num1> Strength)	ヤニルのかべをのぼりる（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Scale Observatory cliff (after Observatory quest) (with <Num0> Agility and <Num1> Strength)	てんもんだいのがけをのぼりる（うんどうしんけい<Num0>とわんりょく<Num1>、「てんもんだいクエスト」あと）	interface	generalUI	skillGuide
Scale the Catherby cliff (with <Num0> Agility and <Num1> Strength)	カサビーのがけをのぼりる（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Cross the River Lum to Al Kharid (with <Num0> Agility and <Num1> Strength)	ラムかわをわたしってアル・カリッドへ（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Escape from the water obelisk island (with <Num0> Agility and <Num1> Strength)	みずオベリスクのしまからだっしゅつ（うんどうしんけい<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Karamja, south of the volcano (with <Num0> Agility and <Num1> Strength)	カラムジャよこことわ、かざんのみなみ（わんりょく<Num0>とわんりょく<Num1>も）	interface	generalUI	skillGuide
Hallowed Sepulchre - Grapple swing	せいなるセプルカ：グラップルのスウィング	interface	generalUI	skillGuide
Cross cave south of Dorgesh-Kaan (with <Num0> Agility and <Num1> Strength)	みなみドーゲシュ・カーンどうくつつうか（うんどうしんけい<Num0>・わんりょく<Num1>）	interface	generalUI	skillGuide
Thieving	ぬすみ	interface	generalUI	skillGuide
Pickpocket - Members Only	スリ：かいいんかぎさだめ	interface	generalUI	skillGuide
Citizen	しみん	interface	generalUI	skillGuide
Farmer	のうみん	interface	generalUI	skillGuide
H.A.M. follower	H.A.M.のしたがいもの	interface	generalUI	skillGuide
Warrior	せんし	interface	generalUI	skillGuide
Rogue	ローグ	interface	generalUI	skillGuide
Cave goblin	どうくつゴブリン	interface	generalUI	skillGuide
Master farmer	えらいのうみん	interface	generalUI	skillGuide
Guard	えいへい	interface	generalUI	skillGuide
Fremennik	フレメニック	interface	generalUI	skillGuide
Bearded Pollnivnian bandit	ヒゲをなまやしたポルニヴネッチのとうぞく	interface	generalUI	skillGuide
Wealthy citizen	ゆうふくなしみん	interface	generalUI	skillGuide
Desert bandit	さばくのとうぞく	interface	generalUI	skillGuide
Knight	きし	interface	generalUI	skillGuide
Pollnivnian bandit	ポルニヴネッチのとうぞく	interface	generalUI	skillGuide
Watchman	みはりひと	interface	generalUI	skillGuide
Menaphite thug	メナファイトのきょうかん	interface	generalUI	skillGuide
Paladin	パラディン	interface	generalUI	skillGuide
Gnome	ノーム	interface	generalUI	skillGuide
Hero	ヒーロー	interface	generalUI	skillGuide
Vyre	ヴァイヤー	interface	generalUI	skillGuide
Elf	エルフ	interface	generalUI	skillGuide
TzHaar	ツザー	interface	generalUI	skillGuide
Pickpocket	ぬすむ	interface	generalUI	skillGuide
Stalls	やだい	interface	generalUI	skillGuide
Chests	たからばこ	interface	generalUI	skillGuide
Stalls - Members Only	やだい：かいいんかぎさだめ	interface	generalUI	skillGuide
Vegetable stall	やさいのやだい	interface	generalUI	skillGuide
Cake stall	ケーキのやだい	interface	generalUI	skillGuide
Tea stall	おちゃのやだい	interface	generalUI	skillGuide
Crafting stall	こうさくどうぐのやだい	interface	generalUI	skillGuide
Monkey food stall	サルのたべものやだい	interface	generalUI	skillGuide
Silk stall	きぬのやだい	interface	generalUI	skillGuide
Wine stall	ワインのやだい	interface	generalUI	skillGuide
Fruit stall	くだものやだい	interface	generalUI	skillGuide
Seed stall	たねのやだい	interface	generalUI	skillGuide
Fur stall	けがわのやだい	interface	generalUI	skillGuide
Fish stall	さかなのやだい	interface	generalUI	skillGuide
Crossbow stall	ようきゅうじゅうのやだい	interface	generalUI	skillGuide
Silver stall	ぎんのやだい	interface	generalUI	skillGuide
Magic stall	まほうようしなのやだい	interface	generalUI	skillGuide
Scimitar stall	みかづきとうのやだい	interface	generalUI	skillGuide
Spices stall	こうしんりょうのやだい	interface	generalUI	skillGuide
Gems stall	ほうせきのやだい	interface	generalUI	skillGuide
Ore stall	こうせきのやだい	interface	generalUI	skillGuide
Chests - Members Only	たからばこ：かいいんかぎさだめ	interface	generalUI	skillGuide
Ardougne, Rellekka and the Wilderness	アルドイン、レレカ、ウィルダネス	interface	generalUI	skillGuide
Upstairs in Ardougne and Rellekka	アルドインとレレカのたてもの２かい	interface	generalUI	skillGuide
The Isle of Souls	たましいしま	interface	generalUI	skillGuide
Aldarin Villas	アルダリンのべつそう	interface	generalUI	skillGuide
Upstairs in Ardougne	アルドインの２かい	interface	generalUI	skillGuide
Hemenster and Rellekka	ヘメンスター＆レレカ	interface	generalUI	skillGuide
Dorgesh-Kaan (average chests)	ドーゲシュ・カーン（ふつうのたからばこ）	interface	generalUI	skillGuide
Chaos druid tower north of Ardougne	こんとんドルイドのとう、アルドインのきた	interface	generalUI	skillGuide
Lizardman Temple beneath Molch	リザードマンのじいん、モルチのちか	interface	generalUI	skillGuide
Ardougne Castle	アルドインしろ	interface	generalUI	skillGuide
Dorgesh-Kaan (rich chests)	ドーゲシュ・カーン（ゆたなたからばこ）	interface	generalUI	skillGuide
Wilderness Rogues' Castle	ウィルダネスのローグのしろ	interface	generalUI	skillGuide
Sorceress's Garden minigame - Winter Al Kharid region	ソーサーレスのにわ：ふゆ（アル・カリッドちいき）	interface	generalUI	skillGuide
Can steal cowbells from dairy cows	ちちうしからすずをぬすむことができる	interface	generalUI	skillGuide
Pyramid Plunder minigame - Room <Num0> In the Jalsavrah Pyramid in Sophanem	りゃくだつのピラミッド：へや<Num0>（ソファネム）	interface	generalUI	skillGuide
